rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank.1,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt", new,Home/Away,Win/Loss,USU_rank,USU_team,USU_conf,USU_record,USU_adjoe,USU_oe Rank,USU_adjde,USU_de Rank,USU_barthag,USU_rank.1,USU_proj. W,USU_Proj. L,USU_Pro Con W,USU_Pro Con L,USU_Con Rec.,USU_sos,USU_ncsos,USU_consos,USU_Proj. SOS,USU_Proj. Noncon SOS,USU_Proj. Con SOS,USU_elite SOS,USU_elite noncon SOS,USU_Opp OE,USU_Opp DE,USU_Opp Proj. OE,USU_Opp Proj DE,USU_Con Adj OE,USU_Con Adj DE,USU_Qual O,USU_Qual D,USU_Qual Barthag,USU_Qual Games,USU_FUN,USU_ConPF,USU_ConPA,USU_ConPoss,USU_ConOE,USU_ConDE,USU_ConSOSRemain,USU_Conf Win%,USU_WAB,USU_WAB Rk,"USU_Fun Rk, adjt",USU_ new
128,Boston College,ACC,14-17,107.07865984066638,129,102.6751893884306,140,0.618437573974614,128,14,17,5,13,5-13,0.6490122868302268,0.4061408490459072,0.8118334736862642,0.6490122868302268,0.4061408490459072,0.8118334736862642,0.7243700858501332,0.9148248450336612,108.00558535880307,100.1840670986723,108.00558535880307,100.1840670986723,107.06714315903676,101.02301308318816,117.0418594198741,107.1588809567144,0.7339035891319738,10,0.0031883092382674,1198.0,1326.0,1221.25,0.9809621289662231,1.0857727737973388,0,0.2777777777777778,-5.325864827195138,127,168,67.4428026457423,H,W,42,Utah St.,MWC,28-7,112.37384263087152,43,97.81991876099605,56,0.8313302044827376,42,28,7,15,3,15-3,0.4992951099505295,0.4810763365296904,0.4787911199374477,0.4992951099505295,0.4810763365296904,0.4787911199374477,0.8333896628964831,0.8106098268306569,104.62883952372816,104.17380212092657,104.62883952372816,104.17380212092657,111.82403816503324,100.52094063032476,100.41710032004885,83.0866317428207,0.8983167363510597,4,0.0413314030633473,1394.0,1228.0,1231.7624999999998,1.1317116733136463,0.996945433880314,0,0.8333333333333334,2.245947978589508,33,87,67.8380443843212
136,Montana,BSky,26-9,107.33907575576391,123,104.13997499129832,163,0.5861212832291586,136,26,9,16,4,16-4,0.3671585747923653,0.491152586319056,0.2765979688811421,0.3671585747923653,0.491152586319056,0.2765979688811421,0.8903625724203208,0.8234392710609858,103.02172734515652,107.75358796859211,103.02172734515652,107.75358796859211,107.5505701340431,104.54175112474567,108.31667658347438,114.83227516880358,0.3381040260762294,2,0.06183155657049,1592.0,1395.0,1387.3125000000002,1.1475424606928863,1.0055412893634272,0,0.8,-3.01024970514498,90,54,65.91607242588036,A,W,42,Utah St.,MWC,28-7,112.37384263087152,43,97.81991876099605,56,0.8313302044827376,42,28,7,15,3,15-3,0.4992951099505295,0.4810763365296904,0.4787911199374477,0.4992951099505295,0.4810763365296904,0.4787911199374477,0.8333896628964831,0.8106098268306569,104.62883952372816,104.17380212092657,104.62883952372816,104.17380212092657,111.82403816503324,100.52094063032476,100.41710032004885,83.0866317428207,0.8983167363510597,4,0.0413314030633473,1394.0,1228.0,1231.7624999999998,1.1317116733136463,0.996945433880314,0,0.8333333333333334,2.245947978589508,33,87,67.8380443843212
203,Hartford,AE,18-15,107.98569635234183,108,111.5796998900951,303,0.4069679306677458,203,18,15,10,6,10-6,0.375823876583137,0.469769738072346,0.2979234469593466,0.375823876583137,0.469769738072346,0.2979234469593466,0.8752904872362224,0.8061226254803842,101.71193558418908,106.26466754043032,101.71193558418908,106.26466754043032,109.38187318264784,111.95920940929818,97.86874469106598,105.00284700184382,0.3080732400302368,3,-0.0054906260865132,1204.0,1124.0,1071.0750000000005,1.12410428774829,1.049412972947739,0,0.625,-9.02154909035715,194,187,66.51115544319788,H,W,42,Utah St.,MWC,28-7,112.37384263087152,43,97.81991876099605,56,0.8313302044827376,42,28,7,15,3,15-3,0.4992951099505295,0.4810763365296904,0.4787911199374477,0.4992951099505295,0.4810763365296904,0.4787911199374477,0.8333896628964831,0.8106098268306569,104.62883952372816,104.17380212092657,104.62883952372816,104.17380212092657,111.82403816503324,100.52094063032476,100.41710032004885,83.0866317428207,0.8983167363510597,4,0.0413314030633473,1394.0,1228.0,1231.7624999999998,1.1317116733136463,0.996945433880314,0,0.8333333333333334,2.245947978589508,33,87,67.8380443843212
348,Mississippi Valley St.,SWAC,6-26,91.00623270017552,341,113.99469906112108,337,0.0697798849897994,348,6,26,4,14,4-14,0.354750707140785,0.5603631030004489,0.1948299548054908,0.354750707140785,0.5603631030004489,0.1948299548054908,0.870547558219796,0.7466856325187787,100.37061530193674,106.30207855139992,100.37061530193674,106.30207855139992,89.84843646845906,112.10715404148124,79.30797002959505,118.15301828209188,0.010106865040891,3,-0.047482137912492,1173.0,1318.0,1267.5125,0.9254346604076884,1.039831954319977,0,0.2222222222222222,-20.002309727904944,342,269,68.74770445277669,H,W,42,Utah St.,MWC,28-7,112.37384263087152,43,97.81991876099605,56,0.8313302044827376,42,28,7,15,3,15-3,0.4992951099505295,0.4810763365296904,0.4787911199374477,0.4992951099505295,0.4810763365296904,0.4787911199374477,0.8333896628964831,0.8106098268306569,104.62883952372816,104.17380212092657,104.62883952372816,104.17380212092657,111.82403816503324,100.52094063032476,100.41710032004885,83.0866317428207,0.8983167363510597,4,0.0413314030633473,1394.0,1228.0,1231.7624999999998,1.1317116733136463,0.996945433880314,0,0.8333333333333334,2.245947978589508,33,87,67.8380443843212
125,Utah Valley,WAC,25-10,108.10942694507624,103,103.5316114900034,152,0.621888045709314,125,25,10,12,4,12-4,0.4402463114089517,0.4294939386583221,0.4391784878022743,0.4402463114089517,0.4294939386583221,0.4391784878022743,0.8615277647801616,0.8386154381730933,103.86676565558297,105.63896347565712,103.86676565558297,105.63896347565712,109.24481034656692,103.0143725577479,95.48099338444295,102.74738783628273,0.3008020284641823,3,0.0779065184247871,1241.0,1103.0,1105.2000000000005,1.1228736880202677,0.9980094100615272,0,0.75,-2.0795603421313373,74,29,68.85944245686753,H,W,42,Utah St.,MWC,28-7,112.37384263087152,43,97.81991876099605,56,0.8313302044827376,42,28,7,15,3,15-3,0.4992951099505295,0.4810763365296904,0.4787911199374477,0.4992951099505295,0.4810763365296904,0.4787911199374477,0.8333896628964831,0.8106098268306569,104.62883952372816,104.17380212092657,104.62883952372816,104.17380212092657,111.82403816503324,100.52094063032476,100.41710032004885,83.0866317428207,0.8983167363510597,4,0.0413314030633473,1394.0,1228.0,1231.7624999999998,1.1317116733136463,0.996945433880314,0,0.8333333333333334,2.245947978589508,33,87,67.8380443843212
317,Mount St. Mary's,NEC,9-22,95.82559712987204,318,109.65313895099108,275,0.1750702404162191,317,9,22,6,12,6-12,0.3536647469339416,0.4841133953510113,0.2594518341882801,0.3536647469339416,0.4841133953510113,0.2594518341882801,0.8870361111359836,0.7923110809083267,102.53829684943044,107.46128205750765,102.53829684943044,107.46128205750765,95.52682845197006,110.1230331077244,96.32187344443588,108.07310310150396,0.2101879057297666,3,-0.0735377259013312,1216.0,1286.0,1217.6375,0.998655182679574,1.05614355668251,0,0.3333333333333333,-16.702163269509263,324,315,67.80389089778232,N,W,42,Utah St.,MWC,28-7,112.37384263087152,43,97.81991876099605,56,0.8313302044827376,42,28,7,15,3,15-3,0.4992951099505295,0.4810763365296904,0.4787911199374477,0.4992951099505295,0.4810763365296904,0.4787911199374477,0.8333896628964831,0.8106098268306569,104.62883952372816,104.17380212092657,104.62883952372816,104.17380212092657,111.82403816503324,100.52094063032476,100.41710032004885,83.0866317428207,0.8983167363510597,4,0.0413314030633473,1394.0,1228.0,1231.7624999999998,1.1317116733136463,0.996945433880314,0,0.8333333333333334,2.245947978589508,33,87,67.8380443843212
95,Arizona,P12,17-15,104.93096063444332,160,98.47925833093828,67,0.674750772098473,95,17,15,8,10,8-10,0.6329084327506365,0.5794062091807287,0.6671755132851069,0.6329084327506365,0.5794062091807287,0.6671755132851069,0.7626052981341778,0.7507813340468655,108.11155063992764,101.92761150849093,108.11155063992764,101.92761150849093,104.54348185046068,100.02140206602763,126.90725321145172,117.11417630496724,0.7157614030024614,7,0.0185398927289948,1242.0,1275.0,1223.775,1.0148924434638722,1.0418581847153277,0,0.4444444444444444,-4.054592004976522,108,134,66.08214802913677,N,L,42,Utah St.,MWC,28-7,112.37384263087152,43,97.81991876099605,56,0.8313302044827376,42,28,7,15,3,15-3,0.4992951099505295,0.4810763365296904,0.4787911199374477,0.4992951099505295,0.4810763365296904,0.4787911199374477,0.8333896628964831,0.8106098268306569,104.62883952372816,104.17380212092657,104.62883952372816,104.17380212092657,111.82403816503324,100.52094063032476,100.41710032004885,83.0866317428207,0.8983167363510597,4,0.0413314030633473,1394.0,1228.0,1231.7624999999998,1.1317116733136463,0.996945433880314,0,0.8333333333333334,2.245947978589508,33,87,67.8380443843212
171,Northern Iowa,MVC,16-18,101.46311884920468,233,102.05878406337996,124,0.4831772801573904,171,16,18,9,9,9-9,0.4916784468668241,0.5019335916440679,0.4747830799234674,0.4916784468668241,0.5019335916440679,0.4747830799234674,0.8687957092694987,0.8397858409794764,103.31499829621318,102.3002482488074,103.31499829621318,102.3002482488074,104.04152762688524,102.19788813987608,83.42961459984858,98.8659240372223,0.1243076967999184,2,-0.0246404360884737,1178.0,1139.0,1140.55,1.0328350357283766,0.9986410065319364,0,0.5,-10.767065102045116,220,232,63.236248799335584,H,W,42,Utah St.,MWC,28-7,112.37384263087152,43,97.81991876099605,56,0.8313302044827376,42,28,7,15,3,15-3,0.4992951099505295,0.4810763365296904,0.4787911199374477,0.4992951099505295,0.4810763365296904,0.4787911199374477,0.8333896628964831,0.8106098268306569,104.62883952372816,104.17380212092657,104.62883952372816,104.17380212092657,111.82403816503324,100.52094063032476,100.41710032004885,83.0866317428207,0.8983167363510597,4,0.0413314030633473,1394.0,1228.0,1231.7624999999998,1.1317116733136463,0.996945433880314,0,0.8333333333333334,2.245947978589508,33,87,67.8380443843212
71,UC Irvine,BW,31-6,108.26388943711262,100,98.60254080458014,69,0.7455387090971819,71,31,6,15,1,15-1,0.421607277781612,0.498875558145547,0.3102878114057337,0.421607277781612,0.498875558145547,0.3102878114057337,0.8748730325488197,0.8359528477361494,102.63669928663114,105.49681433980004,102.63669928663114,105.49681433980004,107.02949105384356,97.43362769951533,119.81395604014769,106.1585637046835,0.800843181011569,3,0.093655996602273,1195.0,1010.0,1071.975,1.1147648032836588,0.9421861517292848,0,0.9375,0.9339666130512926,45,18,65.02076763522142,A,W,42,Utah St.,MWC,28-7,112.37384263087152,43,97.81991876099605,56,0.8313302044827376,42,28,7,15,3,15-3,0.4992951099505295,0.4810763365296904,0.4787911199374477,0.4992951099505295,0.4810763365296904,0.4787911199374477,0.8333896628964831,0.8106098268306569,104.62883952372816,104.17380212092657,104.62883952372816,104.17380212092657,111.82403816503324,100.52094063032476,100.41710032004885,83.0866317428207,0.8983167363510597,4,0.0413314030633473,1394.0,1228.0,1231.7624999999998,1.1317116733136463,0.996945433880314,0,0.8333333333333334,2.245947978589508,33,87,67.8380443843212
91,BYU,WCC,19-13,111.02771285302532,58,103.79871798607824,160,0.6844398558320548,91,19,13,11,5,11-5,0.5672016394494994,0.5094904072851374,0.6138554026472403,0.5672016394494994,0.5094904072851374,0.6138554026472403,0.775472077175814,0.8089172470468544,106.31050462835309,102.62205288900005,106.31050462835309,102.62205288900005,112.93962347419516,102.98897336468517,124.251732713648,119.01250288401523,0.6213852702737261,7,0.0289688048026887,1202.0,1174.0,1102.5124999999998,1.0902370721420394,1.0648405346878156,0,0.6875,-2.9337450768958995,88,109,70.49042924812652,A,L,42,Utah St.,MWC,28-7,112.37384263087152,43,97.81991876099605,56,0.8313302044827376,42,28,7,15,3,15-3,0.4992951099505295,0.4810763365296904,0.4787911199374477,0.4992951099505295,0.4810763365296904,0.4787911199374477,0.8333896628964831,0.8106098268306569,104.62883952372816,104.17380212092657,104.62883952372816,104.17380212092657,111.82403816503324,100.52094063032476,100.41710032004885,83.0866317428207,0.8983167363510597,4,0.0413314030633473,1394.0,1228.0,1231.7624999999998,1.1317116733136463,0.996945433880314,0,0.8333333333333334,2.245947978589508,33,87,67.8380443843212
