rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt", new
11,North Carolina,ACC,29-8,112.68820559958178,39,90.66889128850528,4,0.9241572527423028,11,29,8,14,2,14-2,0.7423510870228742,0.6340006386783585,0.7880360927389086,0.7423510870228742,0.6340006386783585,0.7880360927389086,0.6545205198734478,0.7474448865322632,110.34443606550845,98.2599626932949,110.34443606550845,98.2599626932949,112.37384517561574,88.99862697054792,127.68614367845781,101.8072546620418,0.9311621490667342,16,0.07794554686262134,1190.0,1065.0,1129.3375,1.0537151205906117,0.9430307591840348,0,0.875,7.285217962357157,7,28,70.36658024611224
12,Illinois,B10,20-14,114.87628490742988,25,92.54051616296454,16,0.9231833079430297,12,20,14,9,9,9-9,0.7510273493585884,0.585918969115339,0.8439853291938807,0.7510273493585884,0.585918969115339,0.8439853291938807,0.6351241259664585,0.7791940815856411,111.00422678116165,98.06990088823993,111.00422678116165,98.06990088823993,114.45211181469502,91.54192253432626,127.40836764971196,104.2823322817753,0.9091580582018812,19,-0.09616799986384528,1233.0,1179.0,1154.0375000000001,1.0684228198823693,1.0216305795955503,0,0.5,1.3547474480617583,36,328,65.18713036836508
13,Connecticut,BE,32-9,115.78348266606082,18,93.61804279194612,23,0.9201021731191167,13,32,9,9,9,9-9,0.739395968928324,0.5289528890301674,0.8192340723788349,0.739395968928324,0.5289528890301674,0.8192340723788349,0.625015382775692,0.7729726822904358,110.15010077483043,97.81746364212192,110.15010077483043,97.81746364212192,109.38517058929429,93.68141668744903,119.9339919900693,95.93596125141435,0.9287402337305015,23,0.11341835863359007,1222.0,1213.0,1188.875,1.0278624750289138,1.0202922931342655,0,0.5,6.765291985857754,10,12,64.18840700026828
14,Louisville,BE,25-10,111.7979323347653,48,90.6009291478802,3,0.9181617529180899,14,25,10,12,6,12-6,0.6810123429623163,0.45254584029017725,0.8105379138689587,0.6810123429623163,0.45254584029017725,0.8105379138689587,0.6965903986719965,0.8779264036072918,108.66458733148563,99.39807705364102,108.66458733148563,99.39807705364102,110.73253956556196,89.60435774716906,124.25998702966857,100.60029171986405,0.9190151235592485,16,-0.016229756740195,1264.0,1182.0,1211.3,1.0435069759762239,0.9758111120283993,0,0.6666666666666666,4.555883569316346,17,205,66.58531293964947
15,Syracuse,BE,26-8,114.97338532804014,24,93.2115889495066,21,0.9178154512143056,15,26,8,12,6,12-6,0.7177345504101276,0.5433879648293978,0.8083797567016068,0.7177345504101276,0.5433879648293978,0.8083797567016068,0.6880046732868517,0.8597189695218092,109.03571528127901,98.51646617629652,109.03571528127901,98.51646617629652,113.77831026640422,92.81903813877156,117.39453345747557,91.9595979732225,0.943117152879783,15,0.042379325246050814,1275.0,1172.0,1178.1875,1.0821707071242905,0.9947482892154262,0,0.6666666666666666,5.987549854383912,11,82,64.9142914578923
16,BYU,MWC,31-5,117.18712038385408,13,95.23389382712443,40,0.9157160454752571,16,31,5,14,2,14-2,0.6663381683197426,0.6054659691522092,0.6722750992175518,0.6663381683197426,0.6054659691522092,0.6722750992175518,0.7384592670838538,0.7873152562465442,106.86819607083767,99.53443130556035,106.86819607083767,99.53443130556035,118.42660122053276,94.61173204467076,138.73576902442952,109.37042493082447,0.9390636092307628,12,0.09403526780308302,1312.0,1114.0,1145.7749999999999,1.145076476620628,0.9722676790818443,0,0.875,7.242325213243885,8,19,70.02200189610986
17,Florida,SEC,29-8,116.42132060616197,17,95.39572306854438,42,0.9080948947439352,17,29,8,13,3,13-3,0.6843970536346271,0.5501435217425708,0.7381844828022806,0.6843970536346271,0.5501435217425708,0.7381844828022806,0.7093432158583884,0.7881702992276282,107.57939196133142,98.60962255134143,107.57939196133142,98.60962255134143,116.26701231702869,96.0774205692126,128.00831477969965,102.4084368730465,0.9286377948094596,14,0.06026404906243765,1161.0,1038.0,1040.0500000000002,1.1162924859381758,0.9980289409163019,0,0.8125,5.234934655575367,14,48,62.425077884993755
18,Washington,P10,24-11,118.37014366822383,9,97.14517683343664,57,0.9065750157728781,18,24,11,11,7,11-7,0.7002527508962886,0.5810674299929502,0.7393720423615389,0.7002527508962886,0.5810674299929502,0.7393720423615389,0.7268087146077724,0.809676416355936,107.81047270512717,98.74692243512312,107.81047270512717,98.74692243512312,114.2487654356164,96.30553135029346,121.82656535370512,100.08059054502527,0.9056088974461464,10,-0.05283000217645606,1430.0,1286.0,1293.5249999999999,1.105506271622118,0.9941825631510796,0,0.6111111111111112,1.7420217504743638,32,282,70.40319219253874
19,West Virginia,BE,21-12,115.53437348421349,20,95.21846935751455,38,0.9023870069189579,19,21,12,11,7,11-7,0.762657951749077,0.67679358550608,0.7967323941736861,0.762657951749077,0.67679358550608,0.7967323941736861,0.6390651693301822,0.7551955096756607,111.34752505054409,98.29508652105504,111.34752505054409,98.29508652105504,113.13337618497575,92.49747485777827,124.18637969000233,103.41218648825397,0.8914073608626281,19,-0.006959984297450927,1184.0,1127.0,1116.3124999999998,1.0606349028609823,1.0095739320306816,0,0.6111111111111112,2.927417961359326,22,180,62.14387566386541
20,Arizona,P10,30-8,118.69137461830438,8,98.0062968664379,67,0.900446125648147,20,30,8,14,4,14-4,0.6813120974719408,0.5216417295175225,0.7400696551724752,0.6813120974719408,0.5216417295175225,0.7400696551724752,0.7165845463366012,0.8196644908530939,108.23057753112279,99.46505012736556,108.23057753112279,99.46505012736556,115.1240433769873,96.84671335702083,115.06406247769766,98.05110449262276,0.8629490081648733,12,0.07260096872218702,1355.0,1284.0,1248.3125,1.0854653782606518,1.0285885946027136,0,0.7777777777777778,4.62387812337421,16,35,64.86210553760472
21,Kansas St.,B12,22-11,112.58266001678459,41,93.11940093390835,20,0.8986905717227255,21,22,11,10,6,10-6,0.6815942571877819,0.5327314335019318,0.7755920728827037,0.6815942571877819,0.5327314335019318,0.7755920728827037,0.6857743578119723,0.7743662579663649,108.46619723647486,99.34431056716718,108.46619723647486,99.34431056716718,111.65696615613683,92.31852062792062,115.94043735642929,96.05464869850837,0.8969542659858146,13,-0.016273732710984534,1127.0,1078.0,1073.6124999999997,1.0497269731863221,1.004086670004308,0,0.625,1.984564596866081,28,206,66.81580126972773
22,Utah St.,WAC,29-4,110.6226117659838,59,91.88569115939023,12,0.8941793575673319,22,29,4,15,1,15-1,0.5186182716114804,0.485942310865093,0.5127094381496604,0.5186182716114804,0.485942310865093,0.5127094381496604,0.8401114168286256,0.8238224128450916,104.20533990446248,103.00899718602942,104.20533990446248,103.00899718602942,111.06595079490447,90.14192505152032,108.40353558952718,97.49692926464738,0.7719681448058655,4,0.04592132313636332,1146.0,922.0,1030.625,1.1119466343238327,0.8946027895694361,0,0.9375,3.8299660890534444,19,73,61.886602405892745
23,Clemson,ACC,22-12,110.45187050876909,61,91.79792871459378,10,0.893536644814209,23,22,12,9,7,9-7,0.6645059578164251,0.4900371314629903,0.7705669283505364,0.6645059578164251,0.4900371314629903,0.7705669283505364,0.7212089492875764,0.8508294744341439,106.86876500354354,99.24169876146323,106.86876500354354,99.24169876146323,109.45803040249822,92.01760010361524,118.85455468502936,103.84783221789053,0.8252311321108933,9,-0.06259051565241402,1065.0,1002.0,1041.7625,1.0223059478527976,0.9618315115009418,0,0.5625,0.5148401853159735,44,294,63.40135715115096
24,Cincinnati,BE,26-9,111.43770279565811,53,92.64336715179064,17,0.8932279944993873,24,26,9,11,7,11-7,0.6280258512631123,0.3415996342131216,0.7892358716861866,0.6280258512631123,0.3415996342131216,0.7892358716861866,0.7261471047084407,0.935322729454186,107.09401760553534,100.41660614763197,107.09401760553534,100.41660614763197,108.15139275885687,91.73575227831945,108.47715829972749,95.97032806075678,0.8035697406287694,14,0.02763593992473279,1167.0,1110.0,1129.125,1.033543673198273,0.9830621056127532,0,0.6111111111111112,3.2246568357111407,20,107,62.703958894141465
25,UNLV,MWC,24-9,110.6862057573713,57,92.9107510395982,18,0.8821748310305232,25,24,9,11,5,11-5,0.6391017026062152,0.5653421319786757,0.6765654030405326,0.6391017026062152,0.5653421319786757,0.6765654030405326,0.7341891588593477,0.7762665832451993,106.75539514912651,99.58322951259647,106.75539514912651,99.58322951259647,106.82755013265498,92.33438651054777,123.01677989403916,105.37875760092675,0.8556643221298186,11,0.02056706289106147,1117.0,1036.0,1080.1,1.0341635033793168,0.9591704471808167,0,0.6875,2.822209852328778,23,119,66.51497542418025
26,Michigan,B10,20-14,112.82543165837055,37,94.82088035474334,33,0.8807235094648365,26,20,14,9,9,9-9,0.7349342320108442,0.517100373801001,0.8386959232118459,0.7349342320108442,0.517100373801001,0.8386959232118459,0.6248131170034917,0.7885355506586555,111.16631825931401,98.50533729459772,111.16631825931401,98.50533729459772,113.20956210848931,98.40768882051917,121.35246093867764,102.11335349410574,0.8792217186516155,16,-0.0025082131908346073,1165.0,1200.0,1101.05,1.0580809227555517,1.0898687616366196,0,0.5,1.61708289995798,33,171,61.23370923977752
27,Wichita St.,MVC,28-8,113.7957824210917,28,96.1576773668782,48,0.8739985877694427,27,28,8,14,4,14-4,0.5643552324369376,0.4671211153314592,0.5595184671437149,0.5643552324369376,0.4671211153314592,0.5595184671437149,0.8149824925301695,0.8195844011215511,103.74460624379445,101.15074433177577,103.74460624379445,101.15074433177577,109.99367549633101,95.2007446053885,118.33350397942473,97.6658491352427,0.9009194254114512,4,-0.003270945007347925,1292.0,1096.0,1170.2125,1.104072978198404,0.9365820310413706,0,0.7777777777777778,-0.8377087036689304,61,172,64.3136589794479
28,Gonzaga,WCC,24-10,111.72250006936758,49,94.41785770390806,28,0.8738360773939252,28,24,10,11,3,11-3,0.5996917145215368,0.6158732816236331,0.525554223208734,0.5996917145215368,0.6158732816236331,0.525554223208734,0.7697038221917277,0.7379475774248603,106.73827729634405,102.00604798505087,106.73827729634405,102.00604798505087,111.10651073720108,93.9193245176356,130.13179082583656,114.24885230720758,0.8171177004753708,10,-0.025840409876372816,1073.0,912.0,946.2874999999999,1.1339048650647927,0.9637662972405322,0,0.7857142857142857,0.3552871142626063,47,233,66.64933594726185
29,St. John's,BE,21-12,112.19466325057002,46,94.94569546968539,35,0.872104836286276,29,21,12,12,6,12-6,0.7332004491820573,0.5732339992211294,0.8224057511076622,0.7332004491820573,0.5732339992211294,0.8224057511076622,0.654214262853981,0.7961735595855193,110.46761387431285,98.60239409643795,110.46761387431285,98.60239409643795,109.56499556220767,91.39287067452697,121.42440318000558,101.62104585347885,0.8856921289464346,18,0.0321371483856262,1212.0,1189.0,1186.85,1.0211905464043478,1.0018115178834732,0,0.6666666666666666,3.0779018046804887,21,99,65.51588000702469
30,Virginia Tech,ACC,22-12,110.61231819943774,60,93.79758064612295,25,0.8694679354531628,30,22,12,9,7,9-7,0.6508944856644411,0.5240648158044054,0.7379040379161356,0.6508944856644411,0.5240648158044054,0.7379040379161356,0.7267335180067419,0.8070588104539934,106.70857188714024,99.44365136788234,106.70857188714024,99.44365136788234,112.00675786051887,95.60057572437009,108.40812769973492,92.85071079833168,0.8558778423497143,11,-0.03171523204825777,1124.0,1057.0,1054.1625,1.0662492737125444,1.0026917102439141,0,0.5625,0.8525491834529115,42,247,63.69013296853903
31,Florida St.,ACC,23-11,103.71432191090824,157,87.99397042617099,1,0.8687871205075615,31,23,11,11,5,11-5,0.6536559053993376,0.48052765729139596,0.7554647494390753,0.6536559053993376,0.48052765729139596,0.7554647494390753,0.7160993350436586,0.8310692278820824,107.56488511743656,99.64481104845012,107.56488511743656,99.64481104845012,105.03892681076374,89.1880904169034,118.2200503828065,104.61431553120556,0.8031459994295065,13,0.010470727823208126,1092.0,1044.0,1100.2250000000001,0.9925242564020994,0.9488968165602489,0,0.6875,1.1111483802788997,41,137,67.67250876497162
32,Vanderbilt,SEC,23-11,116.99779624809013,14,99.29899184410802,93,0.8683246599147847,32,23,11,9,7,9-7,0.6674911814089572,0.5687727207023182,0.743258412885956,0.6674911814089572,0.5687727207023182,0.743258412885956,0.7292619461448763,0.7886520115354317,107.24641739418803,99.19682866161041,107.24641739418803,99.19682866161041,116.28571243934731,101.12914129164551,116.06792128136958,97.5503246482819,0.8806691636843872,11,-0.0019805351139647875,1180.0,1131.0,1074.65,1.0980319173684454,1.0524356767319591,0,0.5625,1.8002260154248946,31,170,66.31045927504799
33,Marquette,BE,22-15,115.18321929656688,23,97.80234071297113,64,0.8677395991985204,33,22,15,9,9,9-9,0.6987777106306414,0.45505948191285345,0.8226461897932218,0.6987777106306414,0.45505948191285345,0.8226461897932218,0.6485659411751286,0.7985656795243492,109.10219610769764,99.11568708470267,109.10219610769764,99.11568708470267,118.22310747006033,98.72611720094085,129.78827890082158,111.0907828587711,0.8567927083003835,22,0.0006062202381500459,1317.0,1273.0,1196.1625000000001,1.1010209733209324,1.064236673528889,0,0.5,0.5930045847039167,43,166,66.14222804456917
34,Belmont,ASun,30-5,111.6285641102413,51,94.87268543889542,34,0.8665014281863727,34,30,5,19,1,19-1,0.38972744380113616,0.46674846885027,0.3376155562583688,0.38972744380113616,0.46674846885027,0.3376155562583688,0.881326485863216,0.8169866194969011,100.54533989121957,104.69156522544024,100.54533989121957,104.69156522544024,109.6205082769207,91.6948163233202,104.23584251461338,96.77326465293405,0.701464358426449,4,0.0035308054876628248,1588.0,1170.0,1375.675,1.1543424137241718,0.8504915768622676,0,0.95,1.1151161021652305,40,159,67.90888389681551
35,Villanova,BE,21-12,114.79805453361044,26,97.75692345356245,63,0.8638851592105681,35,21,12,9,9,9-9,0.6994155679162868,0.5178701678333694,0.8257636672411061,0.6994155679162868,0.5178701678333694,0.8257636672411061,0.7059204556850168,0.856997166531185,108.59536509185345,98.91783725900483,108.59536509185345,98.91783725900483,115.26747886403238,98.1575479603203,128.40994145808162,105.09452247245349,0.9092265977147274,13,-0.008865723927887204,1262.0,1245.0,1171.05,1.0776653430681866,1.0631484565133855,0,0.5,1.3627930917929343,35,187,64.91326543632157
36,Butler,Horz,27-10,112.20069967285153,45,95.96607160151044,46,0.8578305572891898,36,27,10,13,5,13-5,0.6351711706498154,0.6356734448082663,0.5479520879327286,0.6351711706498154,0.6356734448082663,0.5479520879327286,0.7513064760595914,0.7125340884904886,106.79066935864998,100.12311043263574,106.79066935864998,100.12311043263574,111.66194308666392,100.58938447350026,108.31457898514351,89.50735269586761,0.8996433753650975,8,0.03986248037047091,1295.0,1184.0,1165.8625,1.1107656348840451,1.015557151893984,0,0.7222222222222222,-0.3763521571413466,58,87,63.26873162940936
37,Georgetown,BE,21-11,113.22849575291795,34,97.0347714783604,54,0.8550650494922226,37,21,11,10,8,10-8,0.7550387229524124,0.6314513232482419,0.8257913993082132,0.7550387229524124,0.6314513232482419,0.8257913993082132,0.6459715616580934,0.7686840476081933,110.31780375692709,97.86724628300823,110.31780375692709,97.86724628300823,111.15767586065056,95.78849216692853,121.59020512261367,104.37678062849241,0.8526408352502622,18,0.09115762408101025,1168.0,1174.0,1127.0249999999999,1.0363567800181896,1.0416805306004748,0,0.5555555555555556,4.2362484890430645,18,20,63.59896129099842
38,Temple,A10,26-8,110.21626139039437,63,94.56075742983276,30,0.8534376652191936,38,26,8,14,2,14-2,0.6015891328103405,0.6271377654298711,0.5359401945549752,0.6015891328103405,0.6271377654298711,0.5359401945549752,0.77514624295986,0.7408454662675101,105.77904713835194,100.99916300487715,105.77904713835194,100.99916300487715,109.14976157196966,94.42122505172124,113.90700660225946,100.6175932459947,0.8063765419139463,9,0.05369454419183117,1163.0,1004.0,1061.8000000000002,1.095309851196082,0.9455641363721979,0,0.875,2.194858164062486,27,60,64.090304642289
39,George Mason,CAA,27-7,112.53718928182701,42,97.10555032010741,56,0.8450220462920444,39,27,7,16,2,16-2,0.5488935363302802,0.527659981141654,0.5181027079737629,0.5488935363302802,0.527659981141654,0.5181027079737629,0.8192941336014062,0.8418146017606247,105.27589510783086,102.76424565327571,105.27589510783086,102.76424565327571,113.21653251206098,95.16405024319111,117.36808893567768,98.93603638022248,0.8770382615247027,5,0.041237891874367105,1342.0,1095.0,1159.5375,1.1573579983398554,0.9443420329226093,0,0.8888888888888888,1.1883079491344406,39,85,64.38178705318109
40,Maryland,ACC,19-14,109.57069287311835,69,94.65268565326429,32,0.843313316247449,40,19,14,7,9,7-9,0.6303060779768399,0.46820846791725246,0.7582742088999485,0.6303060779768399,0.46820846791725246,0.7582742088999485,0.705782008809118,0.7962058437865479,107.85237222031706,100.82175883966086,107.85237222031706,100.82175883966086,109.6691203998875,97.26041544271071,120.4763494492965,105.04684537539947,0.8286431335525711,13,-0.05356038494227966,1164.0,1161.0,1124.2875000000001,1.035322370834862,1.0326540142089988,0,0.4375,-1.618801541631263,68,284,70.0931018484008
41,Missouri,B12,22-11,113.7159210279625,30,98.2894314129141,77,0.8424470823216883,41,22,11,8,8,8-8,0.6436074227338969,0.45686249438504933,0.7827385319144767,0.6436074227338969,0.45686249438504933,0.7827385319144767,0.7228835602825967,0.8462044995406774,107.12927599810777,100.29996362341933,107.12927599810777,100.29996362341933,113.47520644957447,95.81659268041764,125.72710840036335,110.1350316402891,0.8209321462513969,10,0.024513721895045082,1230.0,1178.0,1150.2,1.069379238393323,1.024169709615719,0,0.5,1.317344008397555,37,113,70.41676966936036
42,Alabama,SEC,25-12,105.30586310893347,118,91.05104276201006,7,0.8419303652913918,42,25,12,12,4,12-4,0.596971117936722,0.42618479227538714,0.6674790521699453,0.596971117936722,0.42618479227538714,0.6674790521699453,0.768517289193893,0.8516676894929104,105.47040190536649,100.8793707161663,105.47040190536649,100.8793707161663,104.43198992923001,89.31049099471542,108.88762103431701,98.06658416521549,0.769182557867823,8,-0.016055764249893856,1060.0,974.0,1053.6000000000001,1.0060744115413818,0.9244495064540621,0,0.75,-1.2012428194643336,65,204,63.45018801151103
43,Georgia,SEC,21-12,110.00405496281707,65,95.11499240112079,37,0.8419024837683682,43,21,12,9,7,9-7,0.6399392321443881,0.5127673404265305,0.7398877980505302,0.6399392321443881,0.5127673404265305,0.7398877980505302,0.7294996906379536,0.8291788964023664,106.86952526755415,99.82534847947429,106.86952526755415,99.82534847947429,111.44232245983301,92.97087147129864,115.03319887138548,99.06348690246827,0.8479726868765275,11,-0.009518314769901504,1117.0,1063.0,1066.7125,1.0471425055954626,0.9965196807949658,0,0.5625,0.14087535207313195,49,193,63.19312405224123
44,UCLA,P10,23-11,109.20662191931588,73,94.55658458635973,29,0.8397672842960721,44,23,11,13,5,13-5,0.6770115916756465,0.5461155656904364,0.7469223916774363,0.6770115916756465,0.5461155656904364,0.7469223916774363,0.7242588434157387,0.7892360109001492,108.21658817514924,99.60611804243965,108.21658817514924,99.60611804243965,107.3762745437843,91.4315441501162,117.09557314658737,99.21526255486036,0.8705165819040036,11,0.041862410525259075,1226.0,1154.0,1193.75,1.0270157068062826,0.9667015706806282,0,0.7222222222222222,1.3089537273461973,38,83,65.14636285944229
45,Penn St.,B10,19-15,113.11869591142158,35,97.95881649507885,66,0.8395307833630964,45,19,15,9,9,9-9,0.7593513751509472,0.53805859690764,0.8661750531243715,0.7593513751509472,0.53805859690764,0.8661750531243715,0.6260372839628638,0.8398891508367065,111.52334889383567,97.79830170729969,111.52334889383567,97.79830170729969,115.8434884170012,98.99993709489067,123.4960349744909,107.35667986445047,0.8334948772428487,17,0.028975149800034017,1138.0,1156.0,1054.1249999999998,1.0795683623858652,1.096644136131863,0,0.5,1.4677170270857003,34,105,59.363837559812524
46,Saint Mary's,WCC,23-9,117.78481375614055,11,102.05554079477383,138,0.8386794097360047,46,23,9,11,3,11-3,0.5550423948090464,0.5511424331613962,0.5306429237294303,0.5550423948090464,0.5511424331613962,0.5306429237294303,0.8030571397674865,0.7787308254292505,104.84688534981221,102.31978185091506,104.84688534981221,102.31978185091506,117.65586155637207,102.01007116022086,119.65917498390361,107.77568399316749,0.7690309329444504,8,-0.010424312099331812,1091.0,963.0,932.1750000000001,1.1703810979698017,1.0330678252474053,0,0.7857142857142857,0.4875199474205538,45,194,64.64174322971064
47,USC,P10,19-15,107.87391170030213,87,93.629015836331,24,0.8359861762613939,47,19,15,10,8,10-8,0.6898420113409838,0.5799259996675672,0.7473463834246292,0.6898420113409838,0.5799259996675672,0.7473463834246292,0.7188791804721637,0.7731322223402471,108.65274825687763,99.58413734325774,108.65274825687763,99.58413734325774,107.47814325019752,93.11634327231981,121.62584595236683,102.33285181994717,0.8793474888170095,10,-0.06271093421399754,1176.0,1139.0,1148.8249999999998,1.023654603616739,0.9914477836049879,0,0.5555555555555556,-1.714144834910555,71,295,61.80728881620448
48,Xavier,A10,24-8,111.97703305653926,47,97.2823359068196,58,0.8344884772304356,48,24,8,15,1,15-1,0.6233981845310991,0.6640107634179533,0.5702468546921311,0.6233981845310991,0.6640107634179533,0.5702468546921311,0.774524952763125,0.7350936856022124,105.77305957157598,100.2075640999973,105.77305957157598,100.2075640999973,117.75850291311347,96.62843184865257,110.87667953487805,97.14035797260183,0.8206870371422915,7,0.06723801050633738,1227.0,999.0,1051.775,1.1665993201968101,0.9498229183998478,0,0.9375,2.4033691957181347,25,40,64.4611409984429
