rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank.1,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt", new,Home/Away,Win/Loss,Season,USU_rank,USU_team,USU_conf,USU_record,USU_adjoe,USU_oe Rank,USU_adjde,USU_de Rank,USU_barthag,USU_rank.1,USU_proj. W,USU_Proj. L,USU_Pro Con W,USU_Pro Con L,USU_Con Rec.,USU_sos,USU_ncsos,USU_consos,USU_Proj. SOS,USU_Proj. Noncon SOS,USU_Proj. Con SOS,USU_elite SOS,USU_elite noncon SOS,USU_Opp OE,USU_Opp DE,USU_Opp Proj. OE,USU_Opp Proj DE,USU_Con Adj OE,USU_Con Adj DE,USU_Qual O,USU_Qual D,USU_Qual Barthag,USU_Qual Games,USU_FUN,USU_ConPF,USU_ConPA,USU_ConPoss,USU_ConOE,USU_ConDE,USU_ConSOSRemain,USU_Conf Win%,USU_WAB,USU_WAB Rk,"USU_Fun Rk, adjt",USU_ new
275,Nevada,MWC,7-22,97.21772549665278,299,106.13160505511,205,0.2672033055052847,275,7,22,5,13,5-13,0.541286993169647,0.4776282188053205,0.5650497940142267,0.541286993169647,0.4776282188053205,0.5650497940142267,0.8308561259237086,0.8823269941086211,104.1414648912594,102.63113814528184,104.1414648912594,102.63113814528184,97.12583444811176,106.11492210474434,101.87911018781338,127.01590763923087,0.0733697887167237,4,-0.0439300530166448,1077.0,1230.0,1149.7,0.9367661128990172,1.0698443072105766,0,0.2777777777777778,-14.596461492502652,299,272,63.45387913224501,A,W,2015,124,Utah St.,MWC,17-13,107.71652913195156,99,103.61589421877052,156,0.6097690544360803,124,17,13,11,7,11-7,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.8440096800224115,0.8524735690801553,103.6136184917266,103.33879059235043,103.6136184917266,103.33879059235043,107.65107190305024,101.24119945409932,110.91557617632752,101.9352031483686,0.725312372947435,4,-0.0075780311469962,1193.0,1118.0,1121.9,1.0633746323201714,0.9965237543453072,0,0.6111111111111112,-5.904897308146815,138,184,63.45138994036958
95,UNLV,MWC,17-15,108.37556336807938,90,101.29185618159426,115,0.6851110947350498,95,17,15,8,10,8-10,0.5802163345437052,0.6659901213145789,0.5303995831160999,0.5802163345437052,0.6659901213145789,0.5303995831160999,0.7867314423974352,0.721931776957637,104.95590563159914,101.17423248897656,104.95590563159914,101.17423248897656,109.82210849179732,103.7443962315804,116.89396369732007,108.25406695797813,0.7074522813234584,9,-0.0351140653224087,1233.0,1187.0,1154.4,1.068087318087318,1.028239778239778,0,0.4444444444444444,-5.31421890006834,130,254,65.0503777131209,A,L,2015,124,Utah St.,MWC,17-13,107.71652913195156,99,103.61589421877052,156,0.6097690544360803,124,17,13,11,7,11-7,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.8440096800224115,0.8524735690801553,103.6136184917266,103.33879059235043,103.6136184917266,103.33879059235043,107.65107190305024,101.24119945409932,110.91557617632752,101.9352031483686,0.725312372947435,4,-0.0075780311469962,1193.0,1118.0,1121.9,1.0633746323201714,0.9965237543453072,0,0.6111111111111112,-5.904897308146815,138,184,63.45138994036958
119,Wyoming,MWC,23-10,104.31908349945368,172,100.06619446023596,96,0.617430839385218,119,23,10,11,7,11-7,0.5132535042178992,0.3650091227619847,0.5398426663964769,0.5132535042178992,0.3650091227619847,0.5398426663964769,0.8274376914952816,0.8919970832836627,103.38899635601696,103.46387769288262,103.38899635601696,103.46387769288262,100.58364158506323,100.41986094762076,106.19362267974024,101.55154453011892,0.6257488352933411,7,0.1224680153852467,1089.0,1080.0,1099.6,0.9903601309567116,0.982175336485995,0,0.6111111111111112,-1.3477103193689666,67,5,58.5850202999356,H,W,2015,124,Utah St.,MWC,17-13,107.71652913195156,99,103.61589421877052,156,0.6097690544360803,124,17,13,11,7,11-7,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.8440096800224115,0.8524735690801553,103.6136184917266,103.33879059235043,103.6136184917266,103.33879059235043,107.65107190305024,101.24119945409932,110.91557617632752,101.9352031483686,0.725312372947435,4,-0.0075780311469962,1193.0,1118.0,1121.9,1.0633746323201714,0.9965237543453072,0,0.6111111111111112,-5.904897308146815,138,184,63.45138994036958
101,San Diego,WCC,14-16,103.78010063095336,180,97.61363882840136,59,0.6691749179798949,101,14,16,8,10,8-10,0.6021548644720951,0.5693311779579111,0.6224854127713404,0.6021548644720951,0.5693311779579111,0.6224854127713404,0.769295468742004,0.7676123066271209,107.760779800634,103.08823591169497,107.760779800634,103.08823591169497,98.66809071886776,95.0702864337947,114.33040904863354,111.0396397701732,0.5831848294668517,9,-0.0586381270619598,1105.0,1118.0,1131.9,0.9762346497040374,0.9877197632299672,0,0.4444444444444444,-6.260739463652168,149,300,62.92952895944792,A,L,2015,124,Utah St.,MWC,17-13,107.71652913195156,99,103.61589421877052,156,0.6097690544360803,124,17,13,11,7,11-7,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.8440096800224115,0.8524735690801553,103.6136184917266,103.33879059235043,103.6136184917266,103.33879059235043,107.65107190305024,101.24119945409932,110.91557617632752,101.9352031483686,0.725312372947435,4,-0.0075780311469962,1193.0,1118.0,1121.9,1.0633746323201714,0.9965237543453072,0,0.6111111111111112,-5.904897308146815,138,184,63.45138994036958
49,Boise St.,MWC,23-9,111.4173907447393,57,97.8740860749657,61,0.8161410802743224,49,23,9,14,4,14-4,0.5441460882443664,0.5406264285466518,0.5344613287318688,0.5441460882443664,0.5406264285466518,0.5344613287318688,0.8006955945858311,0.7610317546414759,105.33057054917752,103.22130259356052,105.33057054917752,103.22130259356052,111.6919513080616,96.56317280211438,115.87241736171754,96.4770342199857,0.8915453838913936,7,0.0150704547345468,1238.0,1041.0,1116.0000000000002,1.1093189964157704,0.932795698924731,0,0.7777777777777778,0.4685272211063733,44,139,62.837175424797856,H,L,2015,124,Utah St.,MWC,17-13,107.71652913195156,99,103.61589421877052,156,0.6097690544360803,124,17,13,11,7,11-7,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.8440096800224115,0.8524735690801553,103.6136184917266,103.33879059235043,103.6136184917266,103.33879059235043,107.65107190305024,101.24119945409932,110.91557617632752,101.9352031483686,0.725312372947435,4,-0.0075780311469962,1193.0,1118.0,1121.9,1.0633746323201714,0.9965237543453072,0,0.6111111111111112,-5.904897308146815,138,184,63.45138994036958
140,New Mexico,MWC,15-16,100.99094234114278,235,98.82290279043524,70,0.5620698292786385,140,15,16,7,11,7-11,0.5400375710860547,0.4731264802007147,0.5933485415206442,0.5400375710860547,0.4731264802007147,0.5933485415206442,0.8290714547374088,0.864095367125219,104.60684039813307,103.42565684470684,104.60684039813307,103.42565684470684,100.4686907188125,98.8384929378896,100.19216102413932,102.03895964024572,0.4476810696193843,5,-0.0282936958333788,1086.0,1098.0,1102.0,0.985480943738657,0.9963702359346642,0,0.3888888888888889,-8.046049438294979,175,233,62.15720121526268,A,W,2015,124,Utah St.,MWC,17-13,107.71652913195156,99,103.61589421877052,156,0.6097690544360803,124,17,13,11,7,11-7,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.8440096800224115,0.8524735690801553,103.6136184917266,103.33879059235043,103.6136184917266,103.33879059235043,107.65107190305024,101.24119945409932,110.91557617632752,101.9352031483686,0.725312372947435,4,-0.0075780311469962,1193.0,1118.0,1121.9,1.0633746323201714,0.9965237543453072,0,0.6111111111111112,-5.904897308146815,138,184,63.45138994036958
275,Nevada,MWC,7-22,97.21772549665278,299,106.13160505511,205,0.2672033055052847,275,7,22,5,13,5-13,0.541286993169647,0.4776282188053205,0.5650497940142267,0.541286993169647,0.4776282188053205,0.5650497940142267,0.8308561259237086,0.8823269941086211,104.1414648912594,102.63113814528184,104.1414648912594,102.63113814528184,97.12583444811176,106.11492210474434,101.87911018781338,127.01590763923087,0.0733697887167237,4,-0.0439300530166448,1077.0,1230.0,1149.7,0.9367661128990172,1.0698443072105766,0,0.2777777777777778,-14.596461492502652,299,272,63.45387913224501,H,W,2015,124,Utah St.,MWC,17-13,107.71652913195156,99,103.61589421877052,156,0.6097690544360803,124,17,13,11,7,11-7,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.8440096800224115,0.8524735690801553,103.6136184917266,103.33879059235043,103.6136184917266,103.33879059235043,107.65107190305024,101.24119945409932,110.91557617632752,101.9352031483686,0.725312372947435,4,-0.0075780311469962,1193.0,1118.0,1121.9,1.0633746323201714,0.9965237543453072,0,0.6111111111111112,-5.904897308146815,138,184,63.45138994036958
346,San Jose St.,MWC,0-28,88.13320084964357,348,109.0680506345466,267,0.0793719605552882,346,0,28,0,18,0-18,0.5575201944546502,0.5036856462538506,0.587428276788428,0.5575201944546502,0.5036856462538506,0.587428276788428,0.8433836669400027,0.88788464885115,105.86088951984462,103.4610417251959,105.86088951984462,103.4610417251959,86.74943596660376,108.5151646650663,96.99451136367853,114.12382092794152,0.1335138895032644,3,-0.0849457372744515,926.0,1280.0,1141.0000000000002,0.8115687992988605,1.1218229623137597,0,0.0,-21.153798294225908,347,323,63.944069991561435,A,W,2015,124,Utah St.,MWC,17-13,107.71652913195156,99,103.61589421877052,156,0.6097690544360803,124,17,13,11,7,11-7,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.8440096800224115,0.8524735690801553,103.6136184917266,103.33879059235043,103.6136184917266,103.33879059235043,107.65107190305024,101.24119945409932,110.91557617632752,101.9352031483686,0.725312372947435,4,-0.0075780311469962,1193.0,1118.0,1121.9,1.0633746323201714,0.9965237543453072,0,0.6111111111111112,-5.904897308146815,138,184,63.45138994036958
203,Fresno St.,MWC,13-17,102.74853780546242,203,105.97175219836058,202,0.4121192448704421,203,13,17,10,8,10-8,0.5530696387878085,0.5092046508903926,0.5674652773328,0.5530696387878085,0.5092046508903926,0.5674652773328,0.8283184879414178,0.8778488363353442,103.7286364211371,101.77137905882016,103.7286364211371,101.77137905882016,103.36062448705688,102.52585944818746,105.63214487866986,106.80299207487091,0.4683506300873223,4,0.0549320008258764,1168.0,1200.0,1172.0,0.9965870307167236,1.023890784982935,0,0.5555555555555556,-9.173974721050696,204,62,64.74381266891437,H,W,2015,124,Utah St.,MWC,17-13,107.71652913195156,99,103.61589421877052,156,0.6097690544360803,124,17,13,11,7,11-7,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.8440096800224115,0.8524735690801553,103.6136184917266,103.33879059235043,103.6136184917266,103.33879059235043,107.65107190305024,101.24119945409932,110.91557617632752,101.9352031483686,0.725312372947435,4,-0.0075780311469962,1193.0,1118.0,1121.9,1.0633746323201714,0.9965237543453072,0,0.6111111111111112,-5.904897308146815,138,184,63.45138994036958
95,UNLV,MWC,17-15,108.37556336807938,90,101.29185618159426,115,0.6851110947350498,95,17,15,8,10,8-10,0.5802163345437052,0.6659901213145789,0.5303995831160999,0.5802163345437052,0.6659901213145789,0.5303995831160999,0.7867314423974352,0.721931776957637,104.95590563159914,101.17423248897656,104.95590563159914,101.17423248897656,109.82210849179732,103.7443962315804,116.89396369732007,108.25406695797813,0.7074522813234584,9,-0.0351140653224087,1233.0,1187.0,1154.4,1.068087318087318,1.028239778239778,0,0.4444444444444444,-5.31421890006834,130,254,65.0503777131209,H,W,2015,124,Utah St.,MWC,17-13,107.71652913195156,99,103.61589421877052,156,0.6097690544360803,124,17,13,11,7,11-7,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.8440096800224115,0.8524735690801553,103.6136184917266,103.33879059235043,103.6136184917266,103.33879059235043,107.65107190305024,101.24119945409932,110.91557617632752,101.9352031483686,0.725312372947435,4,-0.0075780311469962,1193.0,1118.0,1121.9,1.0633746323201714,0.9965237543453072,0,0.6111111111111112,-5.904897308146815,138,184,63.45138994036958
217,Air Force,MWC,12-17,106.91434787560824,114,111.42531604422814,310,0.383373193884844,217,12,17,6,12,6-12,0.5030585546394782,0.3214698884661263,0.5731810099328939,0.5030585546394782,0.3214698884661263,0.5731810099328939,0.8387009466923284,0.917563507599588,102.4801892431482,103.57967914878608,102.4801892431482,103.57967914878608,104.8179790594859,111.39473444287842,101.588823967804,116.4272826132784,0.1725254333452303,5,-0.0072621313753316,1123.0,1211.0,1096.7,1.0239810340111242,1.1042217561776235,0,0.3333333333333333,-9.984579107216945,216,182,60.99736155315841,A,W,2015,124,Utah St.,MWC,17-13,107.71652913195156,99,103.61589421877052,156,0.6097690544360803,124,17,13,11,7,11-7,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.8440096800224115,0.8524735690801553,103.6136184917266,103.33879059235043,103.6136184917266,103.33879059235043,107.65107190305024,101.24119945409932,110.91557617632752,101.9352031483686,0.725312372947435,4,-0.0075780311469962,1193.0,1118.0,1121.9,1.0633746323201714,0.9965237543453072,0,0.6111111111111112,-5.904897308146815,138,184,63.45138994036958
119,Wyoming,MWC,23-10,104.31908349945368,172,100.06619446023596,96,0.617430839385218,119,23,10,11,7,11-7,0.5132535042178992,0.3650091227619847,0.5398426663964769,0.5132535042178992,0.3650091227619847,0.5398426663964769,0.8274376914952816,0.8919970832836627,103.38899635601696,103.46387769288262,103.38899635601696,103.46387769288262,100.58364158506323,100.41986094762076,106.19362267974024,101.55154453011892,0.6257488352933411,7,0.1224680153852467,1089.0,1080.0,1099.6,0.9903601309567116,0.982175336485995,0,0.6111111111111112,-1.3477103193689666,67,5,58.5850202999356,A,L,2015,124,Utah St.,MWC,17-13,107.71652913195156,99,103.61589421877052,156,0.6097690544360803,124,17,13,11,7,11-7,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.8440096800224115,0.8524735690801553,103.6136184917266,103.33879059235043,103.6136184917266,103.33879059235043,107.65107190305024,101.24119945409932,110.91557617632752,101.9352031483686,0.725312372947435,4,-0.0075780311469962,1193.0,1118.0,1121.9,1.0633746323201714,0.9965237543453072,0,0.6111111111111112,-5.904897308146815,138,184,63.45138994036958
98,Colorado,P12,16-18,107.85877202494716,96,101.29644729095848,116,0.6730188255155761,98,16,18,7,11,7-11,0.6400247835146814,0.5255886141103424,0.7321649823649812,0.6400247835146814,0.5255886141103424,0.7321649823649812,0.7523345008051401,0.8517218543133587,108.29226313431636,101.41556867327454,108.29226313431636,101.41556867327454,104.11510641085424,98.13107829505122,103.88178078719407,104.85933480374344,0.4730980238951578,8,-0.0342044060307881,1210.0,1273.0,1221.0999999999997,0.9909098353943168,1.0425026615346822,0,0.3888888888888889,-5.556732163162168,133,245,64.49623390098037,H,L,2015,124,Utah St.,MWC,17-13,107.71652913195156,99,103.61589421877052,156,0.6097690544360803,124,17,13,11,7,11-7,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.8440096800224115,0.8524735690801553,103.6136184917266,103.33879059235043,103.6136184917266,103.33879059235043,107.65107190305024,101.24119945409932,110.91557617632752,101.9352031483686,0.725312372947435,4,-0.0075780311469962,1193.0,1118.0,1121.9,1.0633746323201714,0.9965237543453072,0,0.6111111111111112,-5.904897308146815,138,184,63.45138994036958
119,Wyoming,MWC,23-10,104.31908349945368,172,100.06619446023596,96,0.617430839385218,119,23,10,11,7,11-7,0.5132535042178992,0.3650091227619847,0.5398426663964769,0.5132535042178992,0.3650091227619847,0.5398426663964769,0.8274376914952816,0.8919970832836627,103.38899635601696,103.46387769288262,103.38899635601696,103.46387769288262,100.58364158506323,100.41986094762076,106.19362267974024,101.55154453011892,0.6257488352933411,7,0.1224680153852467,1089.0,1080.0,1099.6,0.9903601309567116,0.982175336485995,0,0.6111111111111112,-1.3477103193689666,67,5,58.5850202999356,N,L,2015,124,Utah St.,MWC,17-13,107.71652913195156,99,103.61589421877052,156,0.6097690544360803,124,17,13,11,7,11-7,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.5112100383871048,0.4966057407221657,0.5142337313489502,0.8440096800224115,0.8524735690801553,103.6136184917266,103.33879059235043,103.6136184917266,103.33879059235043,107.65107190305024,101.24119945409932,110.91557617632752,101.9352031483686,0.725312372947435,4,-0.0075780311469962,1193.0,1118.0,1121.9,1.0633746323201714,0.9965237543453072,0,0.6111111111111112,-5.904897308146815,138,184,63.45138994036958
