rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank.1,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt", new,Home/Away,Win/Loss,Season,USU_rank,USU_team,USU_conf,USU_record,USU_adjoe,USU_oe Rank,USU_adjde,USU_de Rank,USU_barthag,USU_rank.1,USU_proj. W,USU_Proj. L,USU_Pro Con W,USU_Pro Con L,USU_Con Rec.,USU_sos,USU_ncsos,USU_consos,USU_Proj. SOS,USU_Proj. Noncon SOS,USU_Proj. Con SOS,USU_elite SOS,USU_elite noncon SOS,USU_Opp OE,USU_Opp DE,USU_Opp Proj. OE,USU_Opp Proj DE,USU_Con Adj OE,USU_Con Adj DE,USU_Qual O,USU_Qual D,USU_Qual Barthag,USU_Qual Games,USU_FUN,USU_ConPF,USU_ConPA,USU_ConPoss,USU_ConOE,USU_ConDE,USU_ConSOSRemain,USU_Conf Win%,USU_WAB,USU_WAB Rk,"USU_Fun Rk, adjt",USU_ new
187,Weber St.,BSky,20-14,108.02537318887735,105,109.80495812462176,276,0.4531615349603047,187,20,14,12,6,12-6,0.3809222314067836,0.4316889188589594,0.3383369439746979,0.3809222314067836,0.4316889188589594,0.3383369439746979,0.9104491423360296,0.8782302915574184,103.3829405259646,107.62737219522504,103.3829405259646,107.62737219522504,109.72812211605316,110.48569993092909,0.0,0.0,0.0,0,0.018447713379642,1447.0,1362.0,1260.5124999999998,1.1479457760236411,1.0805128866234963,0,0.6666666666666666,-8.552116541510351,180,130,66.5764586851205,H,L,2017,136,Utah St.,MWC,15-17,106.56712094445804,124,104.1035280396592,168,0.5668413473596362,136,15,17,7,11,7-11,0.5348233055293591,0.4303647891338576,0.5983814024771063,0.5348233055293591,0.4303647891338576,0.5983814024771063,0.8324437701193002,0.8538718324173841,105.4975897439065,102.50549563937284,105.4975897439065,102.50549563937284,106.90988364925592,105.85782542309884,117.98324692239022,121.03812764519336,0.4270312321431243,3,-0.0524657598124315,1282.0,1285.0,1213.5875,1.0563721198512674,1.0588441294921052,0,0.3888888888888889,-9.079792197892184,191,288,66.69119806048836
86,Boise St.,MWC,20-12,110.0077529533002,71,102.29765620650022,120,0.6975455132434895,86,20,12,12,6,12-6,0.5689808304658676,0.4804016991696314,0.5836631593933381,0.5689808304658676,0.4804016991696314,0.5836631593933381,0.8027518257570794,0.8009289525206971,105.9713551432258,102.6042910525982,105.9713551432258,102.6042910525982,111.38256522917726,102.92171133467974,123.9044714558634,98.84839723720744,0.930740535121507,4,0.0447301650722159,1392.0,1338.0,1283.4,1.084618980832165,1.042543244506779,0,0.6666666666666666,-3.061619084963684,86,73,69.16121394629171,H,L,2017,136,Utah St.,MWC,15-17,106.56712094445804,124,104.1035280396592,168,0.5668413473596362,136,15,17,7,11,7-11,0.5348233055293591,0.4303647891338576,0.5983814024771063,0.5348233055293591,0.4303647891338576,0.5983814024771063,0.8324437701193002,0.8538718324173841,105.4975897439065,102.50549563937284,105.4975897439065,102.50549563937284,106.90988364925592,105.85782542309884,117.98324692239022,121.03812764519336,0.4270312321431243,3,-0.0524657598124315,1282.0,1285.0,1213.5875,1.0563721198512674,1.0588441294921052,0,0.3888888888888889,-9.079792197892184,191,288,66.69119806048836
211,Air Force,MWC,12-21,103.91943627844373,177,108.1809631129037,245,0.3864690776585946,211,12,21,4,14,4-14,0.5032963817178514,0.3436963939747801,0.602855562541563,0.5032963817178514,0.3436963939747801,0.602855562541563,0.8584631380938078,0.9241684932432216,104.77843139474804,103.7019063599658,104.77843139474804,103.7019063599658,103.23633553207648,109.03927532531372,106.22610469141496,102.59436039459491,0.5986995754360791,1,-0.061083969463714,1250.0,1393.0,1255.725,0.9954408807660914,1.1093193175257323,0,0.2222222222222222,-13.896940106145896,281,299,66.98061453245687,A,L,2017,136,Utah St.,MWC,15-17,106.56712094445804,124,104.1035280396592,168,0.5668413473596362,136,15,17,7,11,7-11,0.5348233055293591,0.4303647891338576,0.5983814024771063,0.5348233055293591,0.4303647891338576,0.5983814024771063,0.8324437701193002,0.8538718324173841,105.4975897439065,102.50549563937284,105.4975897439065,102.50549563937284,106.90988364925592,105.85782542309884,117.98324692239022,121.03812764519336,0.4270312321431243,3,-0.0524657598124315,1282.0,1285.0,1213.5875,1.0563721198512674,1.0588441294921052,0,0.3888888888888889,-9.079792197892184,191,288,66.69119806048836
111,New Mexico,MWC,17-14,105.96469973168972,142,101.55975131939068,107,0.6197000185554297,111,17,14,10,8,10-8,0.5696307674444685,0.5018378087668107,0.6084848986708724,0.5696307674444685,0.5018378087668107,0.6084848986708724,0.8045909346447403,0.7929195187566033,105.7835315881059,103.03853294072528,105.7835315881059,103.03853294072528,107.33396369240012,100.9733511783705,99.02791258624993,101.3882574148378,0.4326889757831615,5,0.0215722981420795,1325.0,1320.0,1279.8124999999998,1.0353079064316064,1.031401084143185,0,0.5555555555555556,-5.316528635263971,115,121,69.01523039255392,H,W,2017,136,Utah St.,MWC,15-17,106.56712094445804,124,104.1035280396592,168,0.5668413473596362,136,15,17,7,11,7-11,0.5348233055293591,0.4303647891338576,0.5983814024771063,0.5348233055293591,0.4303647891338576,0.5983814024771063,0.8324437701193002,0.8538718324173841,105.4975897439065,102.50549563937284,105.4975897439065,102.50549563937284,106.90988364925592,105.85782542309884,117.98324692239022,121.03812764519336,0.4270312321431243,3,-0.0524657598124315,1282.0,1285.0,1213.5875,1.0563721198512674,1.0588441294921052,0,0.3888888888888889,-9.079792197892184,191,288,66.69119806048836
239,UNLV,MWC,11-21,98.19318468565515,288,104.88604487597844,183,0.3190191336044708,239,11,21,4,14,4-14,0.5535551246545732,0.4679594124612516,0.6077078319847303,0.5535551246545732,0.4679594124612516,0.6077078319847303,0.8157930427485991,0.8132879284592799,105.99053836162425,103.32312838074364,105.99053836162425,103.32312838074364,97.93675207586952,106.9306437034676,101.20404374716016,116.63089948330446,0.1636155944244946,4,0.0113913607594141,1208.0,1391.0,1270.6749999999995,0.9506758219056802,1.0946937651248354,0,0.2222222222222222,-12.544080236952942,256,150,68.72335903054804,H,W,2017,136,Utah St.,MWC,15-17,106.56712094445804,124,104.1035280396592,168,0.5668413473596362,136,15,17,7,11,7-11,0.5348233055293591,0.4303647891338576,0.5983814024771063,0.5348233055293591,0.4303647891338576,0.5983814024771063,0.8324437701193002,0.8538718324173841,105.4975897439065,102.50549563937284,105.4975897439065,102.50549563937284,106.90988364925592,105.85782542309884,117.98324692239022,121.03812764519336,0.4270312321431243,3,-0.0524657598124315,1282.0,1285.0,1213.5875,1.0563721198512674,1.0588441294921052,0,0.3888888888888889,-9.079792197892184,191,288,66.69119806048836
128,Wyoming,MWC,23-15,105.32604875496132,151,102.25941618773884,119,0.5841421031849946,128,23,15,8,10,8-10,0.4745188821951044,0.3989360480430212,0.569621904220599,0.4745188821951044,0.3989360480430212,0.569621904220599,0.8772546490384756,0.898522098950331,104.48196130793129,104.31861656771558,104.48196130793129,104.31861656771558,105.11625245203032,102.56877167988756,90.4032054131386,97.66030333827976,0.2915273647492279,1,0.000270971069411,1399.0,1419.0,1369.2875,1.0216992413937906,1.036305377796847,0,0.4444444444444444,-7.371811582833913,160,174,72.86956720240426,A,L,2017,136,Utah St.,MWC,15-17,106.56712094445804,124,104.1035280396592,168,0.5668413473596362,136,15,17,7,11,7-11,0.5348233055293591,0.4303647891338576,0.5983814024771063,0.5348233055293591,0.4303647891338576,0.5983814024771063,0.8324437701193002,0.8538718324173841,105.4975897439065,102.50549563937284,105.4975897439065,102.50549563937284,106.90988364925592,105.85782542309884,117.98324692239022,121.03812764519336,0.4270312321431243,3,-0.0524657598124315,1282.0,1285.0,1213.5875,1.0563721198512674,1.0588441294921052,0,0.3888888888888889,-9.079792197892184,191,288,66.69119806048836
271,San Diego,WCC,13-18,99.4109522299082,267,108.43531313538222,256,0.2690884364384531,271,13,18,6,12,6-12,0.4944213363065508,0.3849931431802924,0.5801402023471334,0.4944213363065508,0.3849931431802924,0.5801402023471334,0.8031436034723037,0.8679527154813668,105.0973427682888,103.40961455776184,105.0973427682888,103.40961455776184,98.36271581589878,107.1479637074456,95.1657951078827,113.48310428080536,0.1166664464495278,5,0.0653471666273564,1082.0,1250.0,1143.9,0.9458868782236208,1.092752863012501,0,0.3333333333333333,-9.899418917079432,204,39,63.33294409990924,A,L,2017,136,Utah St.,MWC,15-17,106.56712094445804,124,104.1035280396592,168,0.5668413473596362,136,15,17,7,11,7-11,0.5348233055293591,0.4303647891338576,0.5983814024771063,0.5348233055293591,0.4303647891338576,0.5983814024771063,0.8324437701193002,0.8538718324173841,105.4975897439065,102.50549563937284,105.4975897439065,102.50549563937284,106.90988364925592,105.85782542309884,117.98324692239022,121.03812764519336,0.4270312321431243,3,-0.0524657598124315,1282.0,1285.0,1213.5875,1.0563721198512674,1.0588441294921052,0,0.3888888888888889,-9.079792197892184,191,288,66.69119806048836
81,Colorado,P12,19-15,112.25689449258336,51,103.14335305855494,138,0.7258577046689704,81,19,15,8,10,8-10,0.6040451133809279,0.4763312967129995,0.6723602162728815,0.6040451133809279,0.4763312967129995,0.6723602162728815,0.7689178881991187,0.8526969029899436,108.01197583109176,101.89742445330008,108.01197583109176,101.89742445330008,113.03790007071692,104.06154939034884,127.3828291030063,119.71158647742952,0.6713468180081018,10,-0.01437562988749,1366.0,1353.0,1246.6750000000002,1.0957146008382297,1.085286863055728,0,0.4444444444444444,-3.7248770959466406,94,203,67.91492665639223,H,L,2017,136,Utah St.,MWC,15-17,106.56712094445804,124,104.1035280396592,168,0.5668413473596362,136,15,17,7,11,7-11,0.5348233055293591,0.4303647891338576,0.5983814024771063,0.5348233055293591,0.4303647891338576,0.5983814024771063,0.8324437701193002,0.8538718324173841,105.4975897439065,102.50549563937284,105.4975897439065,102.50549563937284,106.90988364925592,105.85782542309884,117.98324692239022,121.03812764519336,0.4270312321431243,3,-0.0524657598124315,1282.0,1285.0,1213.5875,1.0563721198512674,1.0588441294921052,0,0.3888888888888889,-9.079792197892184,191,288,66.69119806048836
111,New Mexico,MWC,17-14,105.96469973168972,142,101.55975131939068,107,0.6197000185554297,111,17,14,10,8,10-8,0.5696307674444685,0.5018378087668107,0.6084848986708724,0.5696307674444685,0.5018378087668107,0.6084848986708724,0.8045909346447403,0.7929195187566033,105.7835315881059,103.03853294072528,105.7835315881059,103.03853294072528,107.33396369240012,100.9733511783705,99.02791258624993,101.3882574148378,0.4326889757831615,5,0.0215722981420795,1325.0,1320.0,1279.8124999999998,1.0353079064316064,1.031401084143185,0,0.5555555555555556,-5.316528635263971,115,121,69.01523039255392,A,L,2017,136,Utah St.,MWC,15-17,106.56712094445804,124,104.1035280396592,168,0.5668413473596362,136,15,17,7,11,7-11,0.5348233055293591,0.4303647891338576,0.5983814024771063,0.5348233055293591,0.4303647891338576,0.5983814024771063,0.8324437701193002,0.8538718324173841,105.4975897439065,102.50549563937284,105.4975897439065,102.50549563937284,106.90988364925592,105.85782542309884,117.98324692239022,121.03812764519336,0.4270312321431243,3,-0.0524657598124315,1282.0,1285.0,1213.5875,1.0563721198512674,1.0588441294921052,0,0.3888888888888889,-9.079792197892184,191,288,66.69119806048836
91,Fresno St.,MWC,20-13,104.43630392391944,167,97.6627197070518,55,0.6837719094913789,91,20,13,11,7,11-7,0.535017370510594,0.3853685566285954,0.5954096811433236,0.535017370510594,0.3853685566285954,0.5954096811433236,0.8075446984806038,0.8297320033272174,106.21713617812432,102.81296622113796,106.21713617812432,102.81296622113796,106.11966726371423,97.40195964953904,107.01271854703953,94.82274948192412,0.8007184744986152,4,0.0114199627944362,1341.0,1280.0,1296.85,1.034044029764429,0.9870069784477774,0,0.6111111111111112,-3.72984505323712,95,149,68.40033082682491,H,W,2017,136,Utah St.,MWC,15-17,106.56712094445804,124,104.1035280396592,168,0.5668413473596362,136,15,17,7,11,7-11,0.5348233055293591,0.4303647891338576,0.5983814024771063,0.5348233055293591,0.4303647891338576,0.5983814024771063,0.8324437701193002,0.8538718324173841,105.4975897439065,102.50549563937284,105.4975897439065,102.50549563937284,106.90988364925592,105.85782542309884,117.98324692239022,121.03812764519336,0.4270312321431243,3,-0.0524657598124315,1282.0,1285.0,1213.5875,1.0563721198512674,1.0588441294921052,0,0.3888888888888889,-9.079792197892184,191,288,66.69119806048836
55,Nevada,MWC,28-7,114.68945996213398,37,101.61798134107636,109,0.8008455902110871,55,28,7,14,4,14-4,0.5538505490163244,0.4933895470311578,0.5606900135865155,0.5538505490163244,0.4933895470311578,0.5606900135865155,0.8350176216198729,0.8567059267815205,104.91782777199258,102.41676321423084,104.91782777199258,102.41676321423084,113.05206128000728,99.47773144581836,117.3425098504324,112.37111409051988,0.6219509014234418,2,0.0785011600429594,1457.0,1278.0,1302.5625,1.118564368312461,0.9811429393983014,0,0.7777777777777778,1.8336344343096829,37,25,69.65537403276085,H,W,2017,136,Utah St.,MWC,15-17,106.56712094445804,124,104.1035280396592,168,0.5668413473596362,136,15,17,7,11,7-11,0.5348233055293591,0.4303647891338576,0.5983814024771063,0.5348233055293591,0.4303647891338576,0.5983814024771063,0.8324437701193002,0.8538718324173841,105.4975897439065,102.50549563937284,105.4975897439065,102.50549563937284,106.90988364925592,105.85782542309884,117.98324692239022,121.03812764519336,0.4270312321431243,3,-0.0524657598124315,1282.0,1285.0,1213.5875,1.0563721198512674,1.0588441294921052,0,0.3888888888888889,-9.079792197892184,191,288,66.69119806048836
86,Boise St.,MWC,20-12,110.0077529533002,71,102.29765620650022,120,0.6975455132434895,86,20,12,12,6,12-6,0.5689808304658676,0.4804016991696314,0.5836631593933381,0.5689808304658676,0.4804016991696314,0.5836631593933381,0.8027518257570794,0.8009289525206971,105.9713551432258,102.6042910525982,105.9713551432258,102.6042910525982,111.38256522917726,102.92171133467974,123.9044714558634,98.84839723720744,0.930740535121507,4,0.0447301650722159,1392.0,1338.0,1283.4,1.084618980832165,1.042543244506779,0,0.6666666666666666,-3.061619084963684,86,73,69.16121394629171,A,L,2017,136,Utah St.,MWC,15-17,106.56712094445804,124,104.1035280396592,168,0.5668413473596362,136,15,17,7,11,7-11,0.5348233055293591,0.4303647891338576,0.5983814024771063,0.5348233055293591,0.4303647891338576,0.5983814024771063,0.8324437701193002,0.8538718324173841,105.4975897439065,102.50549563937284,105.4975897439065,102.50549563937284,106.90988364925592,105.85782542309884,117.98324692239022,121.03812764519336,0.4270312321431243,3,-0.0524657598124315,1282.0,1285.0,1213.5875,1.0563721198512674,1.0588441294921052,0,0.3888888888888889,-9.079792197892184,191,288,66.69119806048836
