rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank.1,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt", new,Home/Away,Win/Loss,USU_rank,USU_team,USU_conf,USU_record,USU_adjoe,USU_oe Rank,USU_adjde,USU_de Rank,USU_barthag,USU_rank.1,USU_proj. W,USU_Proj. L,USU_Pro Con W,USU_Pro Con L,USU_Con Rec.,USU_sos,USU_ncsos,USU_consos,USU_Proj. SOS,USU_Proj. Noncon SOS,USU_Proj. Con SOS,USU_elite SOS,USU_elite noncon SOS,USU_Opp OE,USU_Opp DE,USU_Opp Proj. OE,USU_Opp Proj DE,USU_Con Adj OE,USU_Con Adj DE,USU_Qual O,USU_Qual D,USU_Qual Barthag,USU_Qual Games,USU_FUN,USU_ConPF,USU_ConPA,USU_ConPoss,USU_ConOE,USU_ConDE,USU_ConSOSRemain,USU_Conf Win%,USU_WAB,USU_WAB Rk,"USU_Fun Rk, adjt",USU_ new
212,Seattle,ind,10-15,99.0328269122234,236,102.76183802938424,179,0.3953039903940408,212,10,15,3,0,3-0,0.417484739408497,0.4644439000738274,0.0731175611960738,0.417484739408497,0.4644439000738274,0.0731175611960738,0.8831027813279878,0.8683565409077878,102.03339652433124,106.2282635253716,102.03339652433124,106.2282635253716,95.30868692022824,96.35931434088856,129.75170882316831,131.41613801572475,0.4634200840252804,4,-0.1088679344266452,302.0,245.0,269.125,1.1221551323734325,0.9103576405016256,0,1.0,-10.246772981425286,220,336,74.14624465014788,H,W,122,Utah St.,WAC,20-16,107.44089597513027,86,102.9158151163991,183,0.6212459512681203,122,20,16,8,6,8-6,0.4798608915645123,0.4808416883159813,0.486569822757946,0.4798608915645123,0.4808416883159813,0.486569822757946,0.8742168934251717,0.8519258623400481,102.98917239175384,103.5942732700698,102.98917239175384,103.5942732700698,106.69012892076826,103.13968687990317,112.1514492001464,100.04799669985664,0.7880651199023258,2,-0.0778523282006702,936.0,897.0,863.6875000000001,1.083725305738476,1.0385700846660393,0,0.5714285714285714,-8.28452236144513,182,316,62.1056849320094
123,UT Arlington,Slnd,23-9,104.26630047871598,139,99.94558900114708,119,0.6193301956922017,123,23,9,15,1,15-1,0.3854259106645051,0.4683708396085752,0.3105824814848487,0.3854259106645051,0.4683708396085752,0.3105824814848487,0.8781511103528428,0.8211091445364043,99.47891393125488,104.40566103461862,99.47891393125488,104.40566103461862,103.96522096397028,97.53567637982503,102.78803823750528,100.4681845042303,0.5652558187549424,3,0.0384138021074489,1222.0,1039.0,1145.6374999999998,1.0666550283139302,0.9069186370034152,0,0.9375,-2.5451554062813897,93,87,70.55252495268252,H,W,122,Utah St.,WAC,20-16,107.44089597513027,86,102.9158151163991,183,0.6212459512681203,122,20,16,8,6,8-6,0.4798608915645123,0.4808416883159813,0.486569822757946,0.4798608915645123,0.4808416883159813,0.486569822757946,0.8742168934251717,0.8519258623400481,102.98917239175384,103.5942732700698,102.98917239175384,103.5942732700698,106.69012892076826,103.13968687990317,112.1514492001464,100.04799669985664,0.7880651199023258,2,-0.0778523282006702,936.0,897.0,863.6875000000001,1.083725305738476,1.0385700846660393,0,0.5714285714285714,-8.28452236144513,182,316,62.1056849320094
2,Ohio St.,B10,31-8,117.89746905035108,6,88.12076774462247,2,0.9660304794928756,2,31,8,13,5,13-5,0.7093251809576351,0.4851413769463409,0.8006949497023711,0.7093251809576351,0.4851413769463409,0.8006949497023711,0.6630823042797173,0.8349320834891738,109.2325940398636,98.4365411733265,109.2325940398636,98.4365411733265,115.706593380306,85.8360884492654,128.51102697368668,97.32562605833054,0.960700558409037,21,-0.0328627344043817,1291.0,1096.0,1176.8250000000005,1.0970195228687356,0.9313194400186942,0,0.7222222222222222,7.713121240579928,8,242,67.10394000084024,H,W,122,Utah St.,WAC,20-16,107.44089597513027,86,102.9158151163991,183,0.6212459512681203,122,20,16,8,6,8-6,0.4798608915645123,0.4808416883159813,0.486569822757946,0.4798608915645123,0.4808416883159813,0.486569822757946,0.8742168934251717,0.8519258623400481,102.98917239175384,103.5942732700698,102.98917239175384,103.5942732700698,106.69012892076826,103.13968687990317,112.1514492001464,100.04799669985664,0.7880651199023258,2,-0.0778523282006702,936.0,897.0,863.6875000000001,1.083725305738476,1.0385700846660393,0,0.5714285714285714,-8.28452236144513,182,316,62.1056849320094
130,Kent St.,MAC,20-12,104.48093045442394,136,100.83212232495038,138,0.6007994617558694,130,20,12,10,6,10-6,0.5070491085062717,0.4568401470836267,0.5280595121935672,0.5070491085062717,0.4568401470836267,0.5280595121935672,0.8592546470274005,0.8786350071154773,102.00272263897696,101.90698863370876,102.00272263897696,101.90698863370876,107.27035238652348,101.35237782514756,108.07711627288587,99.96872566398534,0.7103033124796734,2,0.0503591939267606,1135.0,1083.0,1071.7499999999998,1.05901562864474,1.0104968509447168,0,0.625,-3.9379800280734023,115,57,66.97345810457449,H,W,122,Utah St.,WAC,20-16,107.44089597513027,86,102.9158151163991,183,0.6212459512681203,122,20,16,8,6,8-6,0.4798608915645123,0.4808416883159813,0.486569822757946,0.4798608915645123,0.4808416883159813,0.486569822757946,0.8742168934251717,0.8519258623400481,102.98917239175384,103.5942732700698,102.98917239175384,103.5942732700698,106.69012892076826,103.13968687990317,112.1514492001464,100.04799669985664,0.7880651199023258,2,-0.0778523282006702,936.0,897.0,863.6875000000001,1.083725305738476,1.0385700846660393,0,0.5714285714285714,-8.28452236144513,182,316,62.1056849320094
66,Mississippi St.,SEC,21-12,112.62802512808902,31,101.01068587715176,141,0.7776353365866542,66,21,12,8,8,8-8,0.611197541800928,0.4611329696617697,0.7424165145328081,0.611197541800928,0.4611329696617697,0.7424165145328081,0.7787443401675765,0.876203521101616,104.89724338828998,99.92918821873732,104.89724338828998,99.92918821873732,114.33070364818278,102.35606332674983,113.77569187557523,97.14085353498317,0.8602982119224017,6,0.0024044575387135,1098.0,1118.0,1035.6124999999995,1.0602421272435398,1.0795543699984311,0,0.5,-0.5223223094738431,67,164,64.50475726169898,A,L,122,Utah St.,WAC,20-16,107.44089597513027,86,102.9158151163991,183,0.6212459512681203,122,20,16,8,6,8-6,0.4798608915645123,0.4808416883159813,0.486569822757946,0.4798608915645123,0.4808416883159813,0.486569822757946,0.8742168934251717,0.8519258623400481,102.98917239175384,103.5942732700698,102.98917239175384,103.5942732700698,106.69012892076826,103.13968687990317,112.1514492001464,100.04799669985664,0.7880651199023258,2,-0.0778523282006702,936.0,897.0,863.6875000000001,1.083725305738476,1.0385700846660393,0,0.5714285714285714,-8.28452236144513,182,316,62.1056849320094
183,Fresno St.,WAC,11-20,100.53823246077629,211,102.5094050899133,174,0.4444084209981711,183,11,20,3,11,3-11,0.5186070375912146,0.5117536120056942,0.5112163366283561,0.5186070375912146,0.5117536120056942,0.5112163366283561,0.8478731310533072,0.8375951283208649,103.89352443248384,103.02925307958871,103.89352443248384,103.02925307958871,99.12293483754344,102.9706468043672,106.61560466071369,103.74703520013584,0.5777770302700109,3,-0.0775675541184742,915.0,962.0,916.6749999999998,0.9981727438841468,1.049445005045409,0,0.2142857142857142,-12.388780180543852,263,315,61.90454752743653,H,W,122,Utah St.,WAC,20-16,107.44089597513027,86,102.9158151163991,183,0.6212459512681203,122,20,16,8,6,8-6,0.4798608915645123,0.4808416883159813,0.486569822757946,0.4798608915645123,0.4808416883159813,0.486569822757946,0.8742168934251717,0.8519258623400481,102.98917239175384,103.5942732700698,102.98917239175384,103.5942732700698,106.69012892076826,103.13968687990317,112.1514492001464,100.04799669985664,0.7880651199023258,2,-0.0778523282006702,936.0,897.0,863.6875000000001,1.083725305738476,1.0385700846660393,0,0.5714285714285714,-8.28452236144513,182,316,62.1056849320094
112,Nevada,WAC,27-7,105.3053974347176,121,99.65995830959687,113,0.6533184531545785,112,27,7,13,1,13-1,0.4716381372269211,0.4252863683826833,0.4820788592570632,0.4716381372269211,0.4252863683826833,0.4820788592570632,0.8570240269459883,0.860369313506277,102.24727835714936,103.79284540229006,102.24727835714936,103.79284540229006,109.05462548834296,99.3315844746236,106.5923071296284,107.51823495592184,0.4751542681079851,3,0.1511990612125598,1024.0,920.0,923.1125,1.1092905794255845,0.9966282549526736,0,0.9285714285714286,0.3194799596257588,53,2,63.99794871907474,H,L,122,Utah St.,WAC,20-16,107.44089597513027,86,102.9158151163991,183,0.6212459512681203,122,20,16,8,6,8-6,0.4798608915645123,0.4808416883159813,0.486569822757946,0.4798608915645123,0.4808416883159813,0.486569822757946,0.8742168934251717,0.8519258623400481,102.98917239175384,103.5942732700698,102.98917239175384,103.5942732700698,106.69012892076826,103.13968687990317,112.1514492001464,100.04799669985664,0.7880651199023258,2,-0.0778523282006702,936.0,897.0,863.6875000000001,1.083725305738476,1.0385700846660393,0,0.5714285714285714,-8.28452236144513,182,316,62.1056849320094
19,New Mexico,MWC,27-7,110.76881776688776,47,91.63350083893428,14,0.8985262958102121,19,27,7,10,4,10-4,0.5776474486183892,0.4459469153610597,0.6556768332480407,0.5776474486183892,0.4459469153610597,0.6556768332480407,0.8091957466651242,0.8801604084147631,103.69791047286616,100.5028356664208,103.69791047286616,100.5028356664208,109.65058826381448,90.18550047262332,122.25774886593167,101.17860389648212,0.8981017235476951,8,-0.0125114202395419,986.0,835.0,914.7625,1.0778754048181904,0.9128052363318347,0,0.7142857142857143,2.916992104172761,26,200,65.46031754496589,A,L,122,Utah St.,WAC,20-16,107.44089597513027,86,102.9158151163991,183,0.6212459512681203,122,20,16,8,6,8-6,0.4798608915645123,0.4808416883159813,0.486569822757946,0.4798608915645123,0.4808416883159813,0.486569822757946,0.8742168934251717,0.8519258623400481,102.98917239175384,103.5942732700698,102.98917239175384,103.5942732700698,106.69012892076826,103.13968687990317,112.1514492001464,100.04799669985664,0.7880651199023258,2,-0.0778523282006702,936.0,897.0,863.6875000000001,1.083725305738476,1.0385700846660393,0,0.5714285714285714,-8.28452236144513,182,316,62.1056849320094
179,Louisiana Tech,WAC,16-16,101.74816358105797,186,103.36985062708284,191,0.4546637398893434,179,16,16,6,8,6-8,0.4744354918222209,0.4025743036691321,0.509787508453648,0.4744354918222209,0.4025743036691321,0.509787508453648,0.8680576832421463,0.8810406273143015,101.9251779052367,103.20402507528864,101.9251779052367,103.20402507528864,102.4948725559401,101.05945204106564,102.97846711838376,114.9527044323414,0.2201126560846821,2,0.0108095450536486,995.0,1000.0,968.175,1.0277067678880367,1.0328711235055643,0,0.4285714285714285,-9.018600718754229,195,147,66.85144739068205,A,W,122,Utah St.,WAC,20-16,107.44089597513027,86,102.9158151163991,183,0.6212459512681203,122,20,16,8,6,8-6,0.4798608915645123,0.4808416883159813,0.486569822757946,0.4798608915645123,0.4808416883159813,0.486569822757946,0.8742168934251717,0.8519258623400481,102.98917239175384,103.5942732700698,102.98917239175384,103.5942732700698,106.69012892076826,103.13968687990317,112.1514492001464,100.04799669985664,0.7880651199023258,2,-0.0778523282006702,936.0,897.0,863.6875000000001,1.083725305738476,1.0385700846660393,0,0.5714285714285714,-8.28452236144513,182,316,62.1056849320094
212,Seattle,ind,10-15,99.0328269122234,236,102.76183802938424,179,0.3953039903940408,212,10,15,3,0,3-0,0.417484739408497,0.4644439000738274,0.0731175611960738,0.417484739408497,0.4644439000738274,0.0731175611960738,0.8831027813279878,0.8683565409077878,102.03339652433124,106.2282635253716,102.03339652433124,106.2282635253716,95.30868692022824,96.35931434088856,129.75170882316831,131.41613801572475,0.4634200840252804,4,-0.1088679344266452,302.0,245.0,269.125,1.1221551323734325,0.9103576405016256,0,1.0,-10.246772981425286,220,336,74.14624465014788,A,L,122,Utah St.,WAC,20-16,107.44089597513027,86,102.9158151163991,183,0.6212459512681203,122,20,16,8,6,8-6,0.4798608915645123,0.4808416883159813,0.486569822757946,0.4798608915645123,0.4808416883159813,0.486569822757946,0.8742168934251717,0.8519258623400481,102.98917239175384,103.5942732700698,102.98917239175384,103.5942732700698,106.69012892076826,103.13968687990317,112.1514492001464,100.04799669985664,0.7880651199023258,2,-0.0778523282006702,936.0,897.0,863.6875000000001,1.083725305738476,1.0385700846660393,0,0.5714285714285714,-8.28452236144513,182,316,62.1056849320094
164,Idaho,WAC,17-14,105.94797974315428,111,105.6092824815046,241,0.5092045570883958,164,17,14,9,5,9-5,0.4922680437369196,0.4698560904559616,0.5021931801201601,0.4922680437369196,0.4698560904559616,0.5021931801201601,0.8644398622397906,0.8610287002044857,103.28968868995224,103.62092375188088,103.28968868995224,103.62092375188088,103.65773221643693,104.84001863843832,108.12746224348416,101.69539518062204,0.6693574205023338,1,0.0343314988716351,938.0,945.0,894.2124999999999,1.0489676670813706,1.0567957839998885,0,0.6428571428571429,-6.652039402670373,159,95,62.22662949578346,A,L,122,Utah St.,WAC,20-16,107.44089597513027,86,102.9158151163991,183,0.6212459512681203,122,20,16,8,6,8-6,0.4798608915645123,0.4808416883159813,0.486569822757946,0.4798608915645123,0.4808416883159813,0.486569822757946,0.8742168934251717,0.8519258623400481,102.98917239175384,103.5942732700698,102.98917239175384,103.5942732700698,106.69012892076826,103.13968687990317,112.1514492001464,100.04799669985664,0.7880651199023258,2,-0.0778523282006702,936.0,897.0,863.6875000000001,1.083725305738476,1.0385700846660393,0,0.5714285714285714,-8.28452236144513,182,316,62.1056849320094
215,Hawaii,WAC,14-16,102.97958890499544,160,107.47781763410524,272,0.3795008790630576,215,14,16,6,8,6-8,0.4829149517441145,0.4259044729878954,0.5202749794944459,0.4829149517441145,0.4259044729878954,0.5202749794944459,0.86994929349184,0.8828177843346356,102.30056877702953,103.46446420928012,102.30056877702953,103.46446420928012,102.89858148248447,105.4429791498052,119.47089217779173,119.24275583794709,0.5054950001819921,2,0.0325152737013378,1026.0,1091.0,1005.725,1.020159586368043,1.0847895796564668,0,0.4285714285714285,-9.52995158170499,210,99,69.62323926528069,H,W,122,Utah St.,WAC,20-16,107.44089597513027,86,102.9158151163991,183,0.6212459512681203,122,20,16,8,6,8-6,0.4798608915645123,0.4808416883159813,0.486569822757946,0.4798608915645123,0.4808416883159813,0.486569822757946,0.8742168934251717,0.8519258623400481,102.98917239175384,103.5942732700698,102.98917239175384,103.5942732700698,106.69012892076826,103.13968687990317,112.1514492001464,100.04799669985664,0.7880651199023258,2,-0.0778523282006702,936.0,897.0,863.6875000000001,1.083725305738476,1.0385700846660393,0,0.5714285714285714,-8.28452236144513,182,316,62.1056849320094
