rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt", new
186,St. Bonaventure,A10,14-18,100.10050731246433,260,101.59862527096968,122,0.45739472480188914,186,14,18,8,10,8-10,0.49067896600511296,0.4258964798021507,0.5321311344865951,0.49067896600511296,0.4258964798021507,0.5321311344865951,0.8770754825572241,0.9062508678815209,103.77800445108035,104.19076425786818,103.77800445108035,104.19076425786818,101.70379493720696,101.90211822572536,106.18812865840012,91.4390408750209,0.8480911666758086,1,-0.038136532146577584,1210.0,1237.0,1213.475,0.9971363233688375,1.0193864727332662,0,0.4444444444444444,-11.787461406655387,251,263,65.52869872708051
187,Texas A&M Corpus Chris,Slnd,24-11,105.76225180257141,146,107.37441971475715,246,0.4566154862692014,187,24,11,14,4,14-4,0.29139613420629334,0.3569504130415759,0.20994494693752128,0.29139613420629334,0.3569504130415759,0.20994494693752128,0.8996678683103159,0.8410142684886688,101.12643819437346,108.21540334859999,101.12643819437346,108.21540334859999,105.74797516843226,107.37910182240739,96.67567852060075,103.48402453829183,0.31375182779004596,4,0.010756518367798451,1470.0,1307.0,1284.5375,1.1443807596119226,1.0174868386481517,0,0.7777777777777778,-6.0478312260784985,137,153,68.93924566369932
188,East Carolina,Amer,16-17,101.55199327572389,227,103.10014689529602,157,0.45661094670367053,188,16,17,6,12,6-12,0.5445261647637785,0.35289370452094815,0.6593212012552014,0.5445261647637785,0.35289370452094815,0.6593212012552014,0.8082164977491427,0.9205319335353602,105.25772227124286,103.22398132618882,105.25772227124286,103.22398132618882,101.7179019865658,103.96882667831223,91.59329185251521,98.64214584576932,0.29888424677225806,5,0.052281866105531594,1210.0,1318.0,1233.0749999999998,0.9812866208462585,1.068872534111875,0,0.3333333333333333,-8.012795512764816,172,65,67.37589633007208
189,Pepperdine,WCC,9-22,104.15928931081424,166,105.7627278392377,208,0.4561917814406278,189,9,22,2,14,2-14,0.5784986606071287,0.48969550184501137,0.6609260091577686,0.5784986606071287,0.48969550184501137,0.6609260091577686,0.7942796835831746,0.8309714549651428,108.84621698005317,103.34574107282245,108.84621698005317,103.34574107282245,104.82855570203616,109.00448655672885,113.49486008818091,117.07014135461202,0.41176333799090004,4,-0.10800053482236205,1256.0,1403.0,1209.4125,1.0385207693818281,1.1600673880913255,0,0.125,-12.962925290927346,272,354,72.10525585925997
190,Georgia Southern,SB,17-16,99.52952653222354,272,101.1019414976044,113,0.4550560680900203,190,17,16,9,9,9-9,0.42491886543862845,0.3248616882621856,0.488617956007218,0.42491886543862845,0.3248616882621856,0.488617956007218,0.8829141329021919,0.9101160141834197,104.00665381677724,105.49146326787897,104.00665381677724,105.49146326787897,104.12354846090764,101.90625966613176,0,0,0,0,-0.02663773000251124,1258.0,1250.0,1222.5625000000002,1.0289862481468226,1.02244261540821,0,0.5,-10.0260283255043,211,234,66.48758021406204
191,Texas St.,SB,16-19,104.55716699096129,161,106.24614169120068,219,0.4540594447237695,191,17,18,6,12,6-12,0.46580475565725,0.3651278047825277,0.5229832571501176,0.46580475565725,0.3651278047825277,0.5229832571501176,0.8728774457116536,0.8998559478013685,103.44422409841728,103.08025907757025,103.44422409841728,103.08025907757025,101.7606702382766,106.29895377344523,106.32580987474469,113.7571558921288,0.3149849546944114,1,-0.03873319212823495,1153.0,1220.0,1149.3874999999998,1.0031429783254127,1.0614348946721626,0,0.3333333333333333,-12.09669974141844,254,265,63.50878616649531
192,Buffalo,MAC,15-17,103.10926889691731,194,104.80150429848212,189,0.45333455237718867,192,15,17,9,9,9-9,0.4910184260472332,0.5403778555464722,0.44665332400223406,0.4910184260472332,0.5403778555464722,0.44665332400223406,0.8310267378064136,0.766278371489027,106.29413517567387,104.69347341868378,106.29413517567387,104.69347341868378,102.89618980142977,103.76142434932967,104.29719811278153,100.89550482322457,0.5941938202719584,3,-0.014194844103690818,1379.0,1379.0,1305.9874999999997,1.05590597153495,1.05590597153495,0,0.5,-9.39009482421405,195,202,72.18324184947262
193,St. Thomas,Sum,19-14,106.09200470382977,137,107.96916257876791,262,0.44974572218541836,193,19,14,9,9,9-9,0.35859270157910567,0.3870784303666369,0.323755456359253,0.35859270157910567,0.3870784303666369,0.323755456359253,0.8927009172110045,0.8480278831010778,101.8907371578903,106.9841593129061,101.8907371578903,106.9841593129061,104.80370236383513,108.81021935286181,108.75576083655848,114.74285049964439,0.3506297206879004,2,-0.020509747565996106,1312.0,1291.0,1204.175,1.0895426329229556,1.0721033072435486,0,0.5,-8.751263175695698,186,221,66.00914786519003
194,George Washington,A10,16-16,108.9220528374077,90,110.88033336332322,314,0.4489488160192001,194,16,16,10,8,10-8,0.46387717821484453,0.37331343604357003,0.5282313426232085,0.46387717821484453,0.37331343604357003,0.5282313426232085,0.8881899873139333,0.9052162541802276,102.65506834799368,103.57981306876427,102.65506834799368,103.57981306876427,109.4580755357648,110.4753783762693,0,0,0,0,-0.0011040909223313244,1398.0,1444.0,1307.0125,1.0696148659634088,1.1048096326546226,0,0.5555555555555556,-10.282734549939121,222,172,68.74367435197541
195,Old Dominion,SB,19-12,101.23530754305415,236,103.09100164400104,156,0.4479660668100767,195,19,12,11,7,11-7,0.4786829966931144,0.44289562699191337,0.5039092182701421,0.4786829966931144,0.44289562699191337,0.5039092182701421,0.8733994768661124,0.8816163432816952,103.43462942892845,103.69571154656569,103.43462942892845,103.69571154656569,102.31683569394433,102.69105452345539,99.21446307487925,106.81465564547784,0.29967825971854994,1,0.12452064936521767,1215.0,1206.0,1191.8874999999998,1.019391511363279,1.0118404631309583,0,0.6111111111111112,-5.89798269618559,131,6,64.84763618990641
196,Navy,Pat,18-13,101.29421086441462,233,103.16529554044126,159,0.447571578223168,196,18,13,11,7,11-7,0.3455411768836601,0.4341327403900821,0.2942936241292328,0.3455411768836601,0.4341327403900821,0.2942936241292328,0.9063144375749407,0.8470872968727986,101.22587059473909,107.02145932399999,101.22587059473909,107.02145932399999,99.63785173195795,101.65755436310904,105.56734891762063,111.84119707523092,0.33986299320794566,2,-0.03022956196779414,1223.0,1115.0,1167.8500000000001,1.0472235304191462,0.9547459005865478,0,0.6111111111111112,-8.624873086382813,183,238,64.36903925301381
197,Wright St.,Horz,18-15,103.39778566421361,187,105.40775218740103,199,0.44487367745250916,197,18,15,10,10,10-10,0.3449888513227966,0.3723964261595815,0.3410128907754586,0.3449888513227966,0.3723964261595815,0.3410128907754586,0.9261802176631321,0.9137929449087306,101.77569644015571,108.06075382406091,101.77569644015571,108.06075382406091,104.40332418966082,107.35658438516586,0,0,0,0,-0.05838641456619864,1599.0,1522.0,1467.9124999999997,1.0893019849616379,1.0368465422836854,0,0.5,-10.96337882746036,235,303,71.15386827602318
198,Abilene Christian,WAC,13-17,104.40211448202555,164,106.53907220395965,230,0.442009284122895,198,13,17,5,11,5-11,0.4826606304814682,0.3322937225254214,0.6025356591983564,0.4826606304814682,0.3322937225254214,0.6025356591983564,0.8461346633980622,0.870864764226096,104.60594310965492,102.10943087174971,104.60594310965492,102.10943087174971,106.18811401018698,107.16196105677275,96.99264882558812,102.74578411150432,0.3401422735481607,3,-0.043231566587555004,1169.0,1229.0,1136.2875,1.0287889288582335,1.0815924666952688,0,0.3125,-10.230622633958397,219,276,69.01519363950395
199,FIU,CUSA,14-18,102.74747370384813,203,104.8589235492587,190,0.44178315267462714,199,14,18,8,12,8-12,0.49489473185299576,0.28974797318266826,0.607554765059768,0.49489473185299576,0.28974797318266826,0.607554765059768,0.8369143117911153,0.9169964428626973,105.2710228693412,104.06180909716811,105.2710228693412,104.06180909716811,104.25509859247994,104.26963563565404,114.6927873184677,116.15953991895154,0.4635309564425697,6,-0.03250370960448157,1419.0,1493.0,1396.8374999999999,1.0158661977502752,1.0688430114454974,0,0.4,-10.433933109686695,226,248,69.92389260200034
200,Weber St.,BSky,18-15,99.01290272197117,280,101.0954792209089,112,0.4404403224862604,200,18,15,12,6,12-6,0.4608275219791944,0.5093396711936417,0.4216365416434661,0.4608275219791944,0.5093396711936417,0.4216365416434661,0.8702150717717344,0.8203167786798213,105.05337850845274,105.3222226659386,105.05337850845274,105.3222226659386,99.00998869684743,100.40472677972777,110.66421785487647,93.66447253786211,0.8719139418909739,1,0.06400767246146061,1227.0,1212.0,1194.5375,1.0271757897931209,1.0146186285487062,0,0.6666666666666666,-8.424938979305601,178,47,64.95890487375954
201,South Dakota St.,Sum,19-13,102.96543200633617,196,105.23066599454273,197,0.43776035376185046,201,19,13,13,5,13-5,0.4252237657597552,0.60053543212147,0.3250589282367526,0.4252237657597552,0.60053543212147,0.3250589282367526,0.8567104863006993,0.7327069154222848,103.83994014666166,105.91926197455729,103.83994014666166,105.91926197455729,104.33384008429265,104.91040871965842,98.5726791708931,88.03139904169423,0.7859454740768781,3,0.06979627153471835,1304.0,1213.0,1187.6875,1.097931905488607,1.0213124243540495,0,0.7222222222222222,-6.523403507873223,146,40,66.65459467232618
202,Florida Gulf Coast,ASun,17-15,103.61649037027654,181,105.90309349660565,211,0.43757204235460156,202,17,15,7,11,7-11,0.4355357718117019,0.4930179627633938,0.3943322719905273,0.4355357718117019,0.4930179627633938,0.3943322719905273,0.8623320375577348,0.7995796338725681,103.79231027210464,105.39290213270269,103.79231027210464,105.39290213270269,101.69550884151323,107.91123556138855,102.84700043011763,105.30686185139078,0.4324614462747669,4,0.018861226718607682,1282.0,1296.0,1211.2375,1.0584216555382409,1.069980082353791,0,0.3888888888888889,-8.680614162925949,184,135,66.18531405198468
203,Georgetown,BE,7-25,103.49369289487868,185,105.96131035164196,213,0.4326668613086528,203,7,25,2,18,2-18,0.6710024348283831,0.42047410720297296,0.8021063228904245,0.6710024348283831,0.42047410720297296,0.8021063228904245,0.7057181482830341,0.8795212612968758,108.93021540038552,100.53858933846581,108.93021540038552,100.53858933846581,105.08279391382968,104.79658756077558,118.7217541187056,114.95810952822228,0.5915724724581379,13,-0.08389711677287265,1364.0,1604.0,1403.8875000000003,0.9715878230983606,1.1425416922652276,0,0.1,-12.409239497301987,260,338,68.71973090319696
204,Queens,ASun,18-15,105.66981028285956,148,108.29432635931224,266,0.4299302862203747,204,18,15,7,11,7-11,0.4035481220453993,0.31684561201091194,0.4473513552298104,0.4035481220453993,0.31684561201091194,0.4473513552298104,0.8919933315580366,0.9162702858243217,103.20345200516327,105.75355314293539,103.20345200516327,105.75355314293539,107.89219519177263,112.38761919930947,96.66255242145809,96.4074419635074,0.5075971053963623,1,0.016546760998164434,1395.0,1421.0,1271.1499999999999,1.0974314597018449,1.1178853793808756,0,0.3888888888888889,-9.41866593886764,198,139,69.7521735462512
205,Florida St.,ACC,9-23,103.97053599451695,169,106.55486838729246,231,0.42987682507225683,205,9,23,7,13,7-13,0.6594837322472458,0.5942793028049267,0.699884721604707,0.6594837322472458,0.5942793028049267,0.699884721604707,0.7527937440361162,0.8133741290899793,108.59801124543621,101.21690505277505,108.59801124543621,101.21690505277505,105.03179014661441,105.93692905890892,110.03705166825601,113.91906666315248,0.4016204432400681,9,-0.027862864425658662,1402.0,1540.0,1371.625,1.022145265652055,1.1227558552811445,0,0.35,-11.888161864758166,253,235,68.69079991406038
206,New Mexico St.,WAC,9-15,103.71956040781852,179,106.42396716625873,226,0.42653292277734123,206,9,15,2,10,2-10,0.5236497883043815,0.4570016057534665,0.5902979708552966,0.5236497883043815,0.4570016057534665,0.5902979708552966,0.8252346411652236,0.8235999289295847,105.19959704507103,101.00083931044048,105.19959704507103,101.00083931044048,99.52965210392641,108.29624146762478,109.41348608521874,105.27725443318289,0.6090147902398172,2,-0.050118399282681525,825.0,925.0,850.7249999999999,0.9697610861324165,1.0873078844514974,0,0.16666666666666666,-8.873404777629956,188,289,69.02412501725105
207,Minnesota,B10,9-22,102.25659821756214,216,104.94290172768518,193,0.42599573550291947,207,9,22,2,17,2-17,0.6845221452575754,0.3901983898399191,0.8289137209302696,0.6845221452575754,0.3901983898399191,0.8289137209302696,0.7139250765777384,0.8957133612216353,107.58530150651481,99.4502941994255,107.58530150651481,99.4502941994255,103.48685947629177,106.09333331945132,105.04547210840123,110.36015766102828,0.361792570031487,11,-0.00029178418477854295,1201.0,1435.0,1262.2874999999997,0.9514472733034276,1.1368250101502235,0,0.10526315789473684,-9.827206791394941,206,170,65.57134066892675
208,Gardner Webb,BSth,15-16,98.19106778631425,294,100.8403480578001,108,0.42405036747831354,208,15,16,10,8,10-8,0.38138148697150065,0.43252643132316965,0.3502128852694904,0.38138148697150065,0.43252643132316965,0.3502128852694904,0.9050510977567352,0.8626745658675866,102.69003113497271,106.45301345716543,102.69003113497271,106.45301345716543,98.95582708556776,101.54742468190824,100.06100329729769,95.25568234653909,0.6378342979379098,1,-0.06223653120663586,1246.0,1200.0,1210.475,1.0293479832297239,0.991346372291869,0,0.5555555555555556,-11.349254107975916,239,311,66.07473492332724
209,Morehead St.,OVC,22-12,100.43593140560901,251,103.27093572267268,161,0.4206480976620108,209,22,12,14,4,14-4,0.3324875372381861,0.3988954162428838,0.2280294845348893,0.3324875372381861,0.3988954162428838,0.2280294845348893,0.8831068606111159,0.8247207193128998,102.21986953349025,107.11241225869847,102.21986953349025,107.11241225869847,102.78343054196526,103.33356620130967,95.71327996850005,99.01628219415038,0.4036779783832704,4,0.037587839327952066,1265.0,1176.0,1177.4000000000003,1.074401223033803,0.998810939357907,0,0.7777777777777778,-6.681268603750954,149,97,63.47084564585445
210,Northern Arizona,BSky,12-23,106.82687771152895,125,110.29300995251884,304,0.40921622292613047,210,12,23,5,13,5-13,0.4870727557468607,0.568968946663028,0.4250346222679416,0.4870727557468607,0.568968946663028,0.4250346222679416,0.8475516295797183,0.758026018494231,105.61356318700426,104.59207246815042,105.61356318700426,104.59207246815042,104.03754586672501,110.1039748933057,95.85368209945786,106.27956611464774,0.23372842555259887,4,-0.09514769766058079,1283.0,1320.0,1202.2375,1.0671768265421766,1.0979527755539151,0,0.2777777777777778,-15.138925911413077,304,345,66.69263663158048
211,Rice,CUSA,19-16,106.73033632642182,126,110.1956816531038,301,0.4091570471951596,211,19,16,8,12,8-12,0.5076300348430617,0.2848092280861397,0.6107502835135697,0.5076300348430617,0.2848092280861397,0.6107502835135697,0.8246074880471201,0.8940682021990113,105.52107225492317,102.84510742404787,105.52107225492317,102.84510742404787,104.61869233080176,109.5810543065031,111.48064085729935,111.53967307040675,0.49847801225396837,7,0.10685604348411454,1441.0,1572.0,1412.1000000000001,1.0204659726648253,1.1132356065434459,0,0.4,-6.771790601608187,152,16,69.59710886761842
212,South Carolina,SEC,11-21,102.88005216730812,198,106.23963733525156,218,0.4086533137427339,212,11,21,4,14,4-14,0.6479987082210101,0.4702741370220487,0.7764713677378615,0.6479987082210101,0.4702741370220487,0.7764713677378615,0.7473328411736332,0.8670847259038106,107.46649489710059,100.75011972171814,107.46649489710059,100.75011972171814,104.79595059793328,106.89590035218886,124.91230923592224,128.30780839386364,0.4234975404128082,10,0.04553741766193964,1155.0,1359.0,1196.35,0.965436536130731,1.1359551970577173,0,0.2222222222222222,-9.708856279209806,201,81,64.21578998057714
213,La Salle,A10,15-19,103.30735997364121,189,106.68305579264035,232,0.4085971318054195,213,15,19,7,11,7-11,0.49903730997416307,0.4810652089338435,0.5113941299672101,0.49903730997416307,0.4810652089338435,0.5113941299672101,0.8566853780634922,0.8458343302081144,103.5115932800913,103.32609435811041,103.5115932800913,103.32609435811041,104.92691214207667,108.6158307063115,100.75045986782834,108.431001467504,0.30050933005242314,4,0.008472067602785738,1272.0,1328.0,1227.775,1.036020443485166,1.0816314064058967,0,0.3888888888888889,-11.644339040414252,244,158,67.66480610190966
214,Massachusetts,A10,15-16,99.28787669193821,278,102.6554622534728,145,0.40526346966352345,214,15,16,6,12,6-12,0.518754329536681,0.5120702492276155,0.5236786100548818,0.518754329536681,0.5120702492276155,0.5236786100548818,0.8610161808811371,0.8523943231376503,103.84374197090206,103.31247740154691,103.84374197090206,103.31247740154691,102.3136581236911,107.10043780630006,88.49857213118729,93.62623074829791,0.34350172129735335,2,0.07603992823447192,1285.0,1355.0,1269.5375000000004,1.0121796323464252,1.0673178224353355,0,0.3333333333333333,-9.292890591911547,192,31,70.54327160952101
215,Oregon St.,P12,11-21,98.50158120859422,290,101.89493597927299,131,0.403837458504996,215,11,21,5,15,5-15,0.6311325655328142,0.38062785922981185,0.759434080563991,0.6311325655328142,0.38062785922981185,0.759434080563991,0.7309332236286121,0.8570762770104919,106.59120651276149,99.62725798935976,106.59120651276149,99.62725798935976,99.84318345043349,101.577585943824,109.3829638593862,111.15918891013037,0.4538210359535262,11,0.015452382662292152,1181.0,1367.0,1275.6249999999998,0.9258206761391476,1.0716315531602159,0,0.25,-9.291041226240036,191,143,63.491999200781194
216,Bryant,AE,17-13,102.84120286030026,199,106.38874817724715,224,0.4037153659603131,216,17,13,8,8,8-8,0.3865239966244214,0.4522092857358606,0.3372395885893844,0.3865239966244214,0.4522092857358606,0.3372395885893844,0.8851614097040241,0.8344059248878501,102.70288173874792,106.21913045944896,102.70288173874792,106.21913045944896,102.16259214883902,107.93328598912923,97.33479703091693,99.34397742562129,0.44152735686341943,3,0.031712781313324445,1206.0,1176.0,1129.075,1.0681309921838673,1.0415605694927264,0,0.5,-7.865285218325896,168,112,71.98228012622741
217,Mercer,SC,14-19,98.80214328298197,283,102.23549714955335,135,0.4030347841998585,217,14,19,6,12,6-12,0.396611141358107,0.37485557462273006,0.4090118336191082,0.396611141358107,0.37485557462273006,0.4090118336191082,0.9070756907036427,0.9172301287689932,103.36475707656857,106.91003131147002,103.36475707656857,106.91003131147002,94.16235021304009,102.75259666742562,0,0,0,0,-0.09739637561925613,1141.0,1202.0,1172.3375000000003,0.9732692164159209,1.0253020141384197,0,0.3333333333333333,-14.036398081391225,290,348,64.39928219725094
218,Howard,MEAC,22-13,102.67808817903666,204,106.26640448177926,220,0.40250696505774,218,22,13,11,3,11-3,0.35146597852315975,0.4182386652369003,0.24782140289724694,0.35146597852315975,0.4182386652369003,0.24782140289724694,0.8958815773729295,0.8629119312285431,100.76353168387702,105.69042234201898,100.76353168387702,105.69042234201898,107.91137544003676,109.57047188459583,98.42045932748493,104.52932058364482,0.3334732864518494,3,0.05105187775089559,1141.0,1029.0,1016.6000000000001,1.1223686799134367,1.0121975211489276,0,0.7857142857142857,-7.317995776075207,159,66,69.01678152470151
219,San Diego,WCC,11-20,108.91608866256121,91,112.73417289449534,335,0.402218305476933,219,11,20,4,12,4-12,0.5349764240876707,0.3942568766604442,0.6578041625360037,0.5349764240876707,0.3942568766604442,0.6578041625360037,0.8225557498702256,0.8971602368466879,106.8425469375773,103.26055255005313,106.8425469375773,103.26055255005313,108.24918907328447,111.65565268947923,120.58728936604184,121.44472567415406,0.4796409023132133,5,-0.05230476275302909,1206.0,1330.0,1131.25,1.0660773480662984,1.1756906077348066,0,0.25,-12.13559588466329,255,293,68.57900649053089
220,Detroit,Horz,14-19,109.15463068111112,87,113.22191861706366,340,0.39634469470304756,220,14,19,9,11,9-11,0.41772854420467137,0.544947452028678,0.3457670702281695,0.41772854420467137,0.544947452028678,0.3457670702281695,0.8780713611081918,0.7824853232469244,103.05962728614442,106.2451288065412,103.05962728614442,106.2451288065412,109.95229404754721,115.38132044949793,90.82335801148326,113.40590994342237,0.0721812841337033,3,-0.07141736986670433,1579.0,1514.0,1373.3,1.1497851889608972,1.1024539430568703,0,0.45,-12.97144363295396,273,326,67.0414452725584
221,Northern Iowa,MVC,14-18,102.51201194188879,207,106.35818201557545,223,0.3956619219420966,221,14,18,9,11,9-11,0.4707450302379939,0.44528414595866683,0.4828213551071869,0.4707450302379939,0.44528414595866683,0.4828213551071869,0.8757063770774695,0.9015735114900684,103.39103808079042,104.20931475052625,103.39103808079042,104.20931475052625,103.17116836772797,107.66799799129151,115.56677731611695,102.36092225033232,0.8014609198555148,1,-0.019607086139711016,1386.0,1442.0,1358.9375000000002,1.0199144552269694,1.0611231200846247,0,0.45,-11.810648821649542,252,214,67.29871961982647
222,Rider,MAAC,16-14,104.57479659428628,160,108.6068123692985,269,0.392917992290566,222,16,14,13,7,13-7,0.3664017926202654,0.3996166057118213,0.35924499973423896,0.3664017926202654,0.3996166057118213,0.35924499973423896,0.89893292668786,0.8478201200646096,100.7358681764242,105.48742510753476,100.7358681764242,105.48742510753476,104.64999542943454,106.76150049326978,100.2815040356571,96.99486236092032,0.5946488868316459,3,-0.011921929782131802,1395.0,1330.0,1306.6375,1.0676258717509637,1.0178798633898078,0,0.65,-9.416081347482846,197,195,65.00968584624307
223,Norfolk St.,MEAC,22-11,104.89780224550964,156,108.97561435678429,278,0.3920788849548779,223,22,11,9,5,9-5,0.30153144806010673,0.3388609733093293,0.24928239068046174,0.30153144806010673,0.3388609733093293,0.24928239068046174,0.8854517347495335,0.815518562046923,100.04590986307907,106.29291702644022,100.04590986307907,106.29291702644022,107.45622957328563,109.6802150698293,104.8237111443713,119.3910410654927,0.18295889038624155,3,0.04015139932864775,1082.0,967.0,963.5375000000001,1.1229453965206335,1.0035935290530984,0,0.6428571428571429,-5.977610460807031,134,93,65.17672729882557
224,Siena,MAAC,17-15,100.21699451998305,257,104.1836378208087,174,0.39021726075178353,224,17,15,11,9,11-9,0.3790697721768309,0.4211624149394519,0.3595099470345839,0.3790697721768309,0.4211624149394519,0.3595099470345839,0.9117339367355327,0.8961473787102556,100.86042859820252,105.73146425731086,100.86042859820252,105.73146425731086,98.76709033886269,102.03401066770078,83.49910800732462,110.50172042537551,0.03833716472841015,1,0.011680971420740205,1353.0,1312.0,1340.6125000000002,1.0092401793956118,0.9786571436563509,0,0.55,-10.465039810206427,227,151,66.73235308496693
225,Campbell,BSth,16-18,104.55548336169838,162,108.73416066779315,272,0.3892030023439396,225,16,18,8,10,8-10,0.37600682108977984,0.39963503689925767,0.35400837840751015,0.37600682108977984,0.39963503689925767,0.35400837840751015,0.9137114926656552,0.8867648104872604,101.64278673465472,105.80037969977703,101.64278673465472,105.80037969977703,101.67691828013041,108.07344435881625,102.7266169825576,93.91391537065174,0.7371999920300419,1,-0.05908643007296377,1236.0,1240.0,1178.6875,1.0486239991515987,1.0520176043268465,0,0.4444444444444444,-13.283423102971149,279,304,64.13979766033043
226,Jacksonville,ASun,13-16,99.92816188376551,266,104.19935053926409,177,0.38193928925576415,226,13,16,6,12,6-12,0.4344741403849194,0.4436918159327354,0.42884111643903183,0.4344741403849194,0.4436918159327354,0.42884111643903183,0.8643575539138414,0.7964281038550243,105.23256010709366,105.50975739546926,105.23256010709366,105.50975739546926,100.17371525274832,105.70218988396546,104.8675357804628,99.47341103420855,0.6473217918281821,3,-0.01977110472379867,1111.0,1168.0,1088.2124999999999,1.0209403034793298,1.073319778995371,0,0.3333333333333333,-10.207958351514442,217,216,60.879049342466075
227,North Florida,ASun,14-17,108.31127986592415,102,113.08242056245649,338,0.3785428202089844,227,14,17,9,9,9-9,0.4419859677102793,0.4742652852678854,0.42765936869940224,0.4419859677102793,0.4742652852678854,0.42765936869940224,0.8416383478252408,0.7378928443053329,104.89962956405597,105.5245929831008,104.89962956405597,105.5245929831008,110.32541001574765,114.9669322369393,86.21638115134752,109.49710650916329,0.06014675920529959,4,-0.013168546125819025,1393.0,1406.0,1233.7374999999997,1.1290894537938583,1.1396265413023436,0,0.5,-10.153816555172318,214,198,67.9347922312471
228,Murray St.,MVC,17-15,104.7535055290256,158,109.4065158468072,288,0.3775888745213327,228,17,15,11,9,11-9,0.46787402650738896,0.4211930465254515,0.4850443617621032,0.46787402650738896,0.4211930465254515,0.4850443617621032,0.8582225752386975,0.8603068354520438,103.00767847955647,103.86701557097898,103.00767847955647,103.86701557097898,105.98014141147233,111.43705352409741,115.53858415078483,103.09781061401145,0.7875388207268861,2,0.09248699341452976,1397.0,1481.0,1339.375,1.0430237984134392,1.1057396173588427,0,0.55,-8.149357203816429,175,21,66.58709687321307
229,Northwestern St.,Slnd,22-11,103.95549430478442,171,108.68080248757124,271,0.37491191903597904,229,22,11,13,5,13-5,0.3306075066476517,0.4873857503273759,0.21884116525328945,0.3306075066476517,0.4873857503273759,0.21884116525328945,0.8892794012907015,0.77868000000587,101.89739014027523,108.75192480209697,101.89739014027523,108.75192480209697,103.29273281547475,109.36012228550936,92.94459522338984,90.3162183002617,0.5817338135299903,4,0.09155820530039316,1396.0,1278.0,1239.5124999999998,1.126249231048497,1.0310505138108734,0,0.7222222222222222,-5.851434671979501,130,23,66.43047454868216
230,Loyola Chicago,A10,10-21,101.69286981549138,224,106.33286946650384,221,0.3744674455392715,230,10,21,4,14,4-14,0.5157869943889871,0.45028659713983554,0.5612848218494286,0.5157869943889871,0.45028659713983554,0.5612848218494286,0.8494133036326107,0.8513109390274143,104.10161304839919,103.76918145869638,104.10161304839919,103.76918145869638,103.06688378345063,109.24381897690236,115.82882016018957,117.69179872547373,0.4542550113741235,3,-0.06924740638062932,1211.0,1364.0,1220.6875000000002,0.9920638984178995,1.117403102759715,0,0.2222222222222222,-13.894013082329725,288,320,66.0042529827986
231,Jacksonville St.,ASun,13-18,101.4646389360372,229,106.20536176895509,217,0.37165140137206504,231,13,18,6,12,6-12,0.42670876971159133,0.39562334035078145,0.4491593575832874,0.42670876971159133,0.39562334035078145,0.4491593575832874,0.8567397333412273,0.8218541583149493,104.59078400727473,105.30039426814479,104.59078400727473,105.30039426814479,99.59537475032806,105.65069033925279,92.4221566168681,115.87291557683987,0.06910857094332412,4,-0.05813758351545423,1197.0,1241.0,1174.9999999999998,1.0187234042553193,1.0561702127659576,0,0.3333333333333333,-11.644582015543444,245,301,65.33420530554228
232,Northern Colorado,BSky,12-20,105.81462037549352,143,110.85543983676953,313,0.36930708688107156,232,13,19,6,12,6-12,0.47692409423011456,0.5401397021167743,0.42938554337533796,0.47692409423011456,0.5401397021167743,0.42938554337533796,0.8454801545660859,0.7547911740455437,105.2788866941254,104.99313819550925,105.2788866941254,104.99313819550925,103.2911306802345,110.14701636502771,100.20483320980769,110.02253851308964,0.2544739888669714,4,-0.04467237616608288,1342.0,1360.0,1251.65,1.0721847161746494,1.0865657332321335,0,0.3333333333333333,-12.908322166098262,269,279,69.45868715098118
233,UT Arlington,WAC,11-21,99.40913929958593,276,104.18406353566135,176,0.3682983404215679,233,11,21,6,12,6-12,0.5309004403498779,0.4632640600461964,0.5737536066685661,0.5309004403498779,0.4632640600461964,0.5737536066685661,0.8439691063400576,0.8544814964265797,104.82672053204179,101.33309326013534,104.82672053204179,101.33309326013534,100.58161046126715,104.01913833144955,119.9624125152764,118.6345912209411,0.5319561601748877,3,-0.02531503866872664,1174.0,1284.0,1216.6000000000001,0.9649843827059016,1.0554002959066249,0,0.3333333333333333,-13.403590087751128,281,230,65.75064094818133
234,North Dakota St.,Sum,16-17,102.2666842905056,214,107.31064061856169,243,0.3650169827617069,234,16,17,11,7,11-7,0.41579173928057944,0.5265223866114829,0.3329847880058275,0.41579173928057944,0.5265223866114829,0.3329847880058275,0.8664705957637112,0.7741035880665481,104.82647313890004,106.88663883578835,104.82647313890004,106.88663883578835,104.36847909327844,105.88098354993004,87.64667313367401,96.3340048444425,0.25221403325159775,3,0.004766044663991664,1326.0,1257.0,1215.7124999999999,1.0907184058730992,1.0339615657484809,0,0.6111111111111112,-10.622917017760335,230,164,68.03097026606589
