rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank.1,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt", new,Home/Away,Win/Loss,Season,USU_rank,USU_team,USU_conf,USU_record,USU_adjoe,USU_oe Rank,USU_adjde,USU_de Rank,USU_barthag,USU_rank.1,USU_proj. W,USU_Proj. L,USU_Pro Con W,USU_Pro Con L,USU_Con Rec.,USU_sos,USU_ncsos,USU_consos,USU_Proj. SOS,USU_Proj. Noncon SOS,USU_Proj. Con SOS,USU_elite SOS,USU_elite noncon SOS,USU_Opp OE,USU_Opp DE,USU_Opp Proj. OE,USU_Opp Proj DE,USU_Con Adj OE,USU_Con Adj DE,USU_Qual O,USU_Qual D,USU_Qual Barthag,USU_Qual Games,USU_FUN,USU_ConPF,USU_ConPA,USU_ConPoss,USU_ConOE,USU_ConDE,USU_ConSOSRemain,USU_Conf Win%,USU_WAB,USU_WAB Rk,"USU_Fun Rk, adjt",USU_ new
217,Southern Utah,Sum,11-19,100.4741520898226,184,106.4138017731452,257,0.3406273010963264,217,12,18,9,9,9-9,0.4573091530194216,0.4738009528405514,0.4510036635577573,0.4573091530194216,0.4738009528405514,0.4510036635577573,0.8559532662268119,0.80979933037957,102.33243790875376,103.23046335941518,102.33243790875376,103.23046335941518,104.27334907672984,109.0094975745463,90.64445160524888,89.09859092974636,0.5492928425359314,2,-0.0562614059765173,1309.0,1340.0,1222.4125,1.0708332907263305,1.0961929790475802,0,0.5,-12.90194628497035,264,284,66.83787102622259,H,W,2008,121,Utah St.,WAC,24-11,112.26988449954628,37,107.22110667990808,272,0.6292834790781797,121,24,11,12,4,12-4,0.431128256935995,0.4266251534482341,0.4103090823183995,0.431128256935995,0.4266251534482341,0.4103090823183995,0.88486426411343,0.8917355186719315,100.17118095866236,102.7611817304573,100.17118095866236,102.7611817304573,114.48604638755226,109.53747509931236,99.96612687282288,91.25731350694468,0.7404300591841895,1,0.0197384727627372,1238.0,1131.0,1052.575,1.176163218773009,1.07450775479182,0,0.75,-4.643263166726821,116,126,64.83527057727558
184,Weber St.,BSky,16-14,97.7922460930574,225,100.54594559801654,146,0.420834341611574,184,17,13,10,6,10-6,0.3745484459230916,0.4251240978208129,0.3367588803907538,0.3745484459230916,0.4251240978208129,0.3367588803907538,0.8847590707103622,0.8183133950219809,100.54012638501148,104.74381353772822,100.54012638501148,104.74381353772822,98.67057490403272,101.85841999405456,86.81325449878445,98.58836641559598,0.1880500595871579,3,-0.0379054681724277,1097.0,1047.0,1058.2125,1.0366537911808829,0.9894043020659838,0,0.625,-9.17725700326795,182,248,65.47044946665615,A,L,2008,121,Utah St.,WAC,24-11,112.26988449954628,37,107.22110667990808,272,0.6292834790781797,121,24,11,12,4,12-4,0.431128256935995,0.4266251534482341,0.4103090823183995,0.431128256935995,0.4266251534482341,0.4103090823183995,0.88486426411343,0.8917355186719315,100.17118095866236,102.7611817304573,100.17118095866236,102.7611817304573,114.48604638755226,109.53747509931236,99.96612687282288,91.25731350694468,0.7404300591841895,1,0.0197384727627372,1238.0,1131.0,1052.575,1.176163218773009,1.07450775479182,0,0.75,-4.643263166726821,116,126,64.83527057727558
198,Montana,BSky,14-16,104.83900813112044,124,108.76491725886936,305,0.3958532665465427,198,14,16,8,8,8-8,0.3847443636333517,0.4524021339719884,0.3398098186004541,0.3847443636333517,0.4524021339719884,0.3398098186004541,0.8777124481946981,0.8103808996248701,100.02009757277956,103.48881076466748,100.02009757277956,103.48881076466748,104.96154545898648,111.08764291674464,102.5266731323115,101.42957617081396,0.5308906151587278,2,-0.0672637544530923,1127.0,1113.0,1035.4625,1.0884025254415295,1.0748819971751753,0,0.5,-10.9019835381627,216,304,64.0210377087478,H,W,2008,121,Utah St.,WAC,24-11,112.26988449954628,37,107.22110667990808,272,0.6292834790781797,121,24,11,12,4,12-4,0.431128256935995,0.4266251534482341,0.4103090823183995,0.431128256935995,0.4266251534482341,0.4103090823183995,0.88486426411343,0.8917355186719315,100.17118095866236,102.7611817304573,100.17118095866236,102.7611817304573,114.48604638755226,109.53747509931236,99.96612687282288,91.25731350694468,0.7404300591841895,1,0.0197384727627372,1238.0,1131.0,1052.575,1.176163218773009,1.07450775479182,0,0.75,-4.643263166726821,116,126,64.83527057727558
274,Cal Poly,BW,12-18,93.22570121156696,296,104.00322647635906,211,0.221304162778687,274,12,18,7,9,7-9,0.4519031733337881,0.5133068773439503,0.4188475926541621,0.4519031733337881,0.5133068773439503,0.4188475926541621,0.8582377894306816,0.8032844348527453,101.3150284599486,102.9990956434553,101.3150284599486,102.9990956434553,94.65938654786652,105.44633302341158,83.69339815305777,107.33719528900396,0.0540963455008473,2,0.0683698497445854,1011.0,1095.0,1047.45,0.9652012029213805,1.0453959616210795,0,0.4375,-11.91974685753286,241,27,66.95850294845326,A,L,2008,121,Utah St.,WAC,24-11,112.26988449954628,37,107.22110667990808,272,0.6292834790781797,121,24,11,12,4,12-4,0.431128256935995,0.4266251534482341,0.4103090823183995,0.431128256935995,0.4266251534482341,0.4103090823183995,0.88486426411343,0.8917355186719315,100.17118095866236,102.7611817304573,100.17118095866236,102.7611817304573,114.48604638755226,109.53747509931236,99.96612687282288,91.25731350694468,0.7404300591841895,1,0.0197384727627372,1238.0,1131.0,1052.575,1.176163218773009,1.07450775479182,0,0.75,-4.643263166726821,116,126,64.83527057727558
161,UC Irvine,BW,18-16,102.32502841012516,160,102.3434650012823,180,0.4994820386872834,161,18,16,9,7,9-7,0.4401314671415997,0.4878414712359397,0.3846905271866698,0.4401314671415997,0.4878414712359397,0.3846905271866698,0.8671858996518125,0.819598043903525,100.46590236600484,102.81621170199357,100.46590236600484,102.81621170199357,105.1274189621875,105.93718258634284,135.19225044032925,140.30202330960984,0.3949277575254987,2,-0.0333901016883634,1095.0,1047.0,1014.8875,1.078937320638987,1.0316414380904286,0,0.5625,-9.562189521384257,191,243,64.67683610881375,A,L,2008,121,Utah St.,WAC,24-11,112.26988449954628,37,107.22110667990808,272,0.6292834790781797,121,24,11,12,4,12-4,0.431128256935995,0.4266251534482341,0.4103090823183995,0.431128256935995,0.4266251534482341,0.4103090823183995,0.88486426411343,0.8917355186719315,100.17118095866236,102.7611817304573,100.17118095866236,102.7611817304573,114.48604638755226,109.53747509931236,99.96612687282288,91.25731350694468,0.7404300591841895,1,0.0197384727627372,1238.0,1131.0,1052.575,1.176163218773009,1.07450775479182,0,0.75,-4.643263166726821,116,126,64.83527057727558
167,Austin Peay,OVC,24-11,102.17283274421126,165,102.79581086860676,189,0.4825306099749581,167,24,11,16,4,16-4,0.3625161313561306,0.5962487197128699,0.2244265842204016,0.3625161313561306,0.5962487197128699,0.2244265842204016,0.8840695480256515,0.7680028616374058,101.05093513943108,106.45524504278698,101.05093513943108,106.45524504278698,101.1238266561258,105.32328428403204,109.0309677885938,106.2545279748422,0.5736202129327632,3,0.0672477123924946,1530.0,1414.0,1396.2874999999997,1.0957628711851968,1.0126854247423975,0,0.8,-5.250475344954656,127,29,67.20836754655441,H,W,2008,121,Utah St.,WAC,24-11,112.26988449954628,37,107.22110667990808,272,0.6292834790781797,121,24,11,12,4,12-4,0.431128256935995,0.4266251534482341,0.4103090823183995,0.431128256935995,0.4266251534482341,0.4103090823183995,0.88486426411343,0.8917355186719315,100.17118095866236,102.7611817304573,100.17118095866236,102.7611817304573,114.48604638755226,109.53747509931236,99.96612687282288,91.25731350694468,0.7404300591841895,1,0.0197384727627372,1238.0,1131.0,1052.575,1.176163218773009,1.07450775479182,0,0.75,-4.643263166726821,116,126,64.83527057727558
54,Vanderbilt,SEC,26-8,111.37092948479388,42,97.75374932404046,97,0.8175401705059289,54,26,8,10,6,10-6,0.6562806991441142,0.5080660508298988,0.78297705778532,0.6562806991441142,0.5080660508298988,0.78297705778532,0.7621854956549923,0.8779476166289953,106.46509314494456,99.50009422132106,106.46509314494456,99.50009422132106,110.27166344665028,95.40603582806584,105.20354401916298,98.09016955083962,0.6910671596499101,8,0.1190378037010095,1182.0,1157.0,1128.4625,1.0474428702770362,1.0252888332576402,0,0.625,3.7706972346681944,24,3,70.39205646140786,N,L,2008,121,Utah St.,WAC,24-11,112.26988449954628,37,107.22110667990808,272,0.6292834790781797,121,24,11,12,4,12-4,0.431128256935995,0.4266251534482341,0.4103090823183995,0.431128256935995,0.4266251534482341,0.4103090823183995,0.88486426411343,0.8917355186719315,100.17118095866236,102.7611817304573,100.17118095866236,102.7611817304573,114.48604638755226,109.53747509931236,99.96612687282288,91.25731350694468,0.7404300591841895,1,0.0197384727627372,1238.0,1131.0,1052.575,1.176163218773009,1.07450775479182,0,0.75,-4.643263166726821,116,126,64.83527057727558
129,Iowa,B10,13-19,97.01029395351772,235,93.7140441823436,40,0.5980974094938577,129,13,19,6,12,6-12,0.6332182227282108,0.422551608483855,0.7857782485826166,0.6332182227282108,0.422551608483855,0.7857782485826166,0.7245777658173624,0.8751968827774402,105.0472326684814,98.84153726310896,105.0472326684814,98.84153726310896,100.675854018407,94.281169415848,115.76795550614266,107.6684005357026,0.6972241427982572,12,-0.0308965259684007,997.0,1083.0,1066.15,0.9351404586596632,1.0158045303193737,0,0.3333333333333333,-7.515451113258674,164,237,61.07566574900598,N,W,2008,121,Utah St.,WAC,24-11,112.26988449954628,37,107.22110667990808,272,0.6292834790781797,121,24,11,12,4,12-4,0.431128256935995,0.4266251534482341,0.4103090823183995,0.431128256935995,0.4266251534482341,0.4103090823183995,0.88486426411343,0.8917355186719315,100.17118095866236,102.7611817304573,100.17118095866236,102.7611817304573,114.48604638755226,109.53747509931236,99.96612687282288,91.25731350694468,0.7404300591841895,1,0.0197384727627372,1238.0,1131.0,1052.575,1.176163218773009,1.07450775479182,0,0.75,-4.643263166726821,116,126,64.83527057727558
158,Santa Clara,WCC,15-16,98.13212272953164,221,97.49113146772312,86,0.5188319608840989,158,15,16,6,8,6-8,0.4585148753468171,0.4347823696306491,0.4662041022491755,0.4585148753468171,0.4347823696306491,0.4662041022491755,0.8226294771199887,0.8303673686497177,101.66631277222352,101.68865989402778,101.66631277222352,101.68865989402778,98.79424821894072,97.58827556418436,93.9820174399963,102.85856464854044,0.2615570554465182,6,-0.0654640327358108,890.0,872.0,896.2249999999999,0.9930541995592626,0.9729699573209852,0,0.4285714285714285,-8.645230527013265,179,298,61.74847567653151,H,W,2008,121,Utah St.,WAC,24-11,112.26988449954628,37,107.22110667990808,272,0.6292834790781797,121,24,11,12,4,12-4,0.431128256935995,0.4266251534482341,0.4103090823183995,0.431128256935995,0.4266251534482341,0.4103090823183995,0.88486426411343,0.8917355186719315,100.17118095866236,102.7611817304573,100.17118095866236,102.7611817304573,114.48604638755226,109.53747509931236,99.96612687282288,91.25731350694468,0.7404300591841895,1,0.0197384727627372,1238.0,1131.0,1052.575,1.176163218773009,1.07450775479182,0,0.75,-4.643263166726821,116,126,64.83527057727558
75,Utah,MWC,18-15,109.13911383135778,59,98.39175074549048,100,0.7671277487114636,75,18,15,7,9,7-9,0.608705373317184,0.5208070209559487,0.6300857829432419,0.608705373317184,0.5208070209559487,0.6300857829432419,0.7597940640722892,0.7940498989437698,104.28973688596903,98.42545631556084,104.28973688596903,98.42545631556084,108.74219517593598,98.15902003486896,107.56257299143932,98.25073669130803,0.7391055930453372,10,-0.0543216614655238,1058.0,1018.0,1017.65,1.0396501744214617,1.000343929641822,0,0.4375,-4.197481662541155,105,279,64.33969098411899,A,L,2008,121,Utah St.,WAC,24-11,112.26988449954628,37,107.22110667990808,272,0.6292834790781797,121,24,11,12,4,12-4,0.431128256935995,0.4266251534482341,0.4103090823183995,0.431128256935995,0.4266251534482341,0.4103090823183995,0.88486426411343,0.8917355186719315,100.17118095866236,102.7611817304573,100.17118095866236,102.7611817304573,114.48604638755226,109.53747509931236,99.96612687282288,91.25731350694468,0.7404300591841895,1,0.0197384727627372,1238.0,1131.0,1052.575,1.176163218773009,1.07450775479182,0,0.75,-4.643263166726821,116,126,64.83527057727558
